sample_date,display_name,amount
2025-03-08,W3C,55
2025-03-08,CockroachDB,47
2025-03-08,Vercel,53
2025-03-08,Aave,45
2025-03-08,Foundry,23
2025-03-08,Offchain Labs,6
2025-03-08,Chainlink,5
2025-03-08,NumPy,53
2025-03-08,Alchemy,6
2025-03-08,Homebrew,297
2025-03-08,Aave,45
2025-03-08,Internet Archive,21
2025-03-08,Prometheus,33
2025-03-08,Python,122
2025-03-08,EigenLayer,7
2025-04-14,Python,200
2025-02-11,Alchemy,60
2025-02-11,Chainlink,283
2025-02-11,DefiLlama,191
2025-02-11,NumPy,65
2025-02-11,Prometheus,116
2025-02-11,Kubernetes,700
2025-02-11,Foundry,1916
2025-03-26,Alchemy,20
2025-03-26,Facebook Open Source,489
2025-03-26,NumPy,45
2025-03-26,The Unicode Consortium,96
2025-01-23,Alchemy,25
2025-01-23,NumPy,22
2025-01-23,The Unicode Consortium,47
2025-01-23,Chainlink,358
2025-01-23,Aave,61
2025-01-23,Foundry,1783
2025-01-23,Kubernetes,388
2025-01-23,pandas,34
2025-01-23,DefiLlama,194
2025-01-23,Docker,86
2025-01-23,CockroachDB,205
2025-01-23,W3C,287
2025-01-23,Chainlink,112
2025-01-23,Aave,62
2025-01-23,Node.js,126
2025-01-23,Chainlink,358
2025-01-23,Offchain Labs,43
2025-01-23,Hugging Face,519
2025-01-23,Facebook Open Source,419
2025-02-17,Aave,109
2025-02-17,Foundry,1362
2025-02-11,Foundry,31
2025-02-11,Hugging Face,549
2025-01-23,Foundry,44
2025-01-23,The Rust Programming Language,1785
2025-01-23,Python,273
2025-01-23,Aave,61
2025-01-23,Microsoft Azure,1402
2025-01-23,Vercel,257
2025-01-23,Homebrew,507
2025-01-23,Prometheus,70
2025-01-23,Internet Archive,40
2025-01-23,EigenLayer,183
2025-01-23,Foundry,1783
2025-03-19,Foundry,1711
2025-03-19,Aave,57
2025-04-01,Aave,104
2025-04-01,Pydantic,48
2025-04-01,Alchemy,17
2025-04-01,Aave,120
2025-04-01,The Unicode Consortium,99
2025-04-01,Foundry,1615
2025-04-01,Node.js,164
2025-04-01,Offchain Labs,99
2025-04-01,Facebook Open Source,439
2025-04-01,Hugging Face,616
2025-04-01,The Rust Programming Language,1787
2025-03-13,Homebrew,530
2022-12-09,Homebrew,324
2022-12-09,NumPy,16
2022-12-09,Python,122
2022-12-09,Pydantic,9
2022-12-09,Internet Archive,40
2022-12-09,Hugging Face,330
2022-12-09,Facebook Open Source,354
2022-12-09,Node.js,129
2022-12-09,Prometheus,51
2022-06-05,Internet Archive,2
2022-06-05,Foundry,242
2022-04-10,Vercel,46
2022-04-10,Kubernetes,201
2022-04-10,Aave,6
2022-04-10,Aave,6
2022-02-25,Docker,95
2022-02-25,W3C,222
2022-02-25,Aave,73
2022-08-25,Internet Archive,26
2022-08-25,Homebrew,426
2022-05-17,Internet Archive,18
2022-12-03,Chainlink,30
2022-12-03,Homebrew,412
2022-12-03,Python,87
2022-12-03,Foundry,367
2022-12-03,The Rust Programming Language,915
2022-12-03,W3C,82
2022-12-03,Node.js,75
2022-12-03,Microsoft Azure,276
2022-12-03,The Unicode Consortium,6
2022-12-03,Offchain Labs,7
2022-12-03,Aave,28
2022-12-03,Foundry,367
2022-12-03,DefiLlama,59
2022-12-03,CockroachDB,96
2022-10-20,Chainlink,55
2022-10-20,CockroachDB,246
2022-10-20,Internet Archive,7
2022-10-20,Docker,87
2022-10-20,Aave,142
2022-10-20,W3C,272
2022-10-20,Aave,110
2022-10-20,Node.js,126
2022-10-20,Foundry,1115
2022-10-20,Facebook Open Source,338
2022-10-20,DefiLlama,149
2022-10-20,Hugging Face,718
2022-10-20,pandas,114
2022-10-20,The Rust Programming Language,1340
2022-10-20,Offchain Labs,61
2022-12-24,Foundry,41
2022-12-24,The Unicode Consortium,20
2022-12-24,W3C,39
2022-12-24,NumPy,15
2022-12-24,Microsoft Azure,93
2022-12-24,The Rust Programming Language,572
2022-12-24,Node.js,67
2022-12-24,Offchain Labs,4
2022-12-24,Aave,27
2022-12-24,Hugging Face,83
2022-12-24,Pydantic,2
2022-10-01,Kubernetes,167
2022-10-01,The Unicode Consortium,15
2022-10-01,Microsoft Azure,224
2022-10-01,Vercel,76
2022-10-01,Chainlink,18
2022-10-01,W3C,100
2022-10-01,Aave,35
2022-10-01,Chainlink,10
2022-10-01,Foundry,306
2022-10-01,NumPy,22
2022-01-10,Python,204
2022-01-10,Vercel,181
2022-01-10,Kubernetes,547
2022-01-10,Aave,19
2022-01-10,Chainlink,48
2022-01-10,Chainlink,155
2022-01-10,Aave,37
2022-01-10,Chainlink,155
2022-01-10,W3C,179
2022-01-10,pandas,43
2022-01-10,Internet Archive,44
2022-01-12,Homebrew,341
2022-01-12,Internet Archive,23
2022-01-12,Docker,51
2022-01-12,Aave,29
2022-01-12,Foundry,378
2022-09-12,The Rust Programming Language,1137
2022-09-12,Offchain Labs,22
2022-04-22,Chainlink,184
2022-02-16,Facebook Open Source,404
2022-02-16,Vercel,196
2022-02-16,Node.js,108
2022-02-16,Aave,111
2022-02-16,pandas,94
2022-02-16,Offchain Labs,2
2022-02-16,DefiLlama,94
2022-02-16,Aave,111
2022-02-16,Foundry,432
2022-02-16,Internet Archive,63
2022-02-16,Chainlink,199
2022-12-15,Docker,123
2022-12-15,CockroachDB,257
2022-01-28,The Unicode Consortium,62
2022-01-28,Node.js,96
2022-01-28,Aave,55
2022-02-18,Microsoft Azure,1249
2022-02-18,Chainlink,155
2022-02-18,Vercel,169
2022-02-18,Chainlink,155
2022-02-18,Aave,15
2022-02-18,Kubernetes,329
2022-02-18,W3C,139
2022-02-18,The Unicode Consortium,21
2022-02-18,NumPy,92
2022-02-18,Chainlink,53
2022-02-18,Foundry,272
2022-05-08,Docker,11
2022-05-08,W3C,73
2022-05-08,Chainlink,21
2022-09-06,Python,164
2022-09-06,Aave,100
2022-09-06,Internet Archive,48
2022-09-06,Foundry,42
2022-09-06,NumPy,50
2022-09-06,Homebrew,451
2022-09-06,Prometheus,63
2022-09-06,Kubernetes,484
2022-09-06,Foundry,885
2022-06-17,Aave,45
2022-06-17,W3C,225
2022-06-17,Chainlink,136
2022-06-17,Docker,36
2022-06-17,DefiLlama,137
2022-06-17,Facebook Open Source,490
2022-06-17,pandas,56
2022-02-16,W3C,315
2022-02-16,The Unicode Consortium,72
2022-02-16,Docker,41
2022-02-16,Chainlink,42
2022-02-16,CockroachDB,298
2022-02-16,Aave,5
2022-02-16,Chainlink,199
2022-05-29,Homebrew,328
2022-05-29,W3C,71
2022-05-29,Chainlink,28
2022-05-29,Foundry,65
2022-05-29,Kubernetes,214
2022-05-29,Vercel,78
2022-05-29,Foundry,200
2022-02-18,Prometheus,38
2022-02-18,DefiLlama,76
2022-02-18,CockroachDB,196
2022-02-18,pandas,46
2022-05-08,Aave,7
2022-05-08,Offchain Labs,19
2022-05-08,Facebook Open Source,72
2022-05-08,The Rust Programming Language,707
2022-05-08,Node.js,102
2022-05-08,CockroachDB,24
2022-05-08,DefiLlama,88
2022-05-08,pandas,41
2022-05-08,Hugging Face,69
2022-09-06,CockroachDB,292
2022-09-06,Aave,81
2022-09-06,Pydantic,22
2022-07-28,Internet Archive,31
2022-07-28,Chainlink,206
2022-07-28,Aave,132
2022-07-28,CockroachDB,311
2022-07-28,DefiLlama,190
2022-07-28,Docker,106
2022-07-28,Prometheus,26
2022-07-28,Offchain Labs,40
2022-07-28,Hugging Face,691
2022-07-28,Facebook Open Source,331
2022-07-28,Microsoft Azure,1758
2022-07-28,The Unicode Consortium,80
2022-07-28,Python,300
2022-05-23,Chainlink,215
2022-05-23,Foundry,761
2022-05-23,Foundry,54
2022-05-23,DefiLlama,66
2022-05-23,Internet Archive,37
2022-05-23,Foundry,761
2022-05-23,Prometheus,74
2022-05-23,Homebrew,288
2022-05-23,Aave,71
2022-05-23,Python,257
2022-05-23,Kubernetes,520
2022-11-26,Kubernetes,180
2022-11-26,The Unicode Consortium,4
2022-11-26,Aave,49
2022-11-26,Microsoft Azure,173
2022-11-26,Vercel,60
2022-11-26,Foundry,301
2022-11-26,Chainlink,6
2022-11-26,W3C,82
2022-11-26,Foundry,18
2022-11-26,NumPy,4
2022-08-18,Node.js,162
2022-08-18,Offchain Labs,54
2022-08-18,Facebook Open Source,498
2022-08-18,Pydantic,11
2022-08-18,Foundry,880
2022-08-18,CockroachDB,305
2022-08-18,DefiLlama,182
2022-07-05,Foundry,685
2022-07-05,Vercel,113
2022-07-05,W3C,182
2022-07-05,Docker,59
2022-07-05,CockroachDB,275
2022-07-05,Facebook Open Source,342
2022-07-05,Offchain Labs,38
2022-07-05,Microsoft Azure,1178
2022-07-05,The Unicode Consortium,29
2022-07-05,Node.js,116
2022-07-05,Aave,55
2022-07-05,Hugging Face,447
2022-01-03,Internet Archive,57
2022-01-03,Chainlink,92
2022-01-03,Aave,27
2022-01-03,W3C,161
2022-01-03,Aave,27
2022-01-03,Foundry,159
2022-01-03,Prometheus,47
2022-01-03,Foundry,159
2022-01-03,Homebrew,345
2022-01-03,Vercel,110
2022-01-03,NumPy,45
2022-01-03,Kubernetes,294
2022-01-03,The Rust Programming Language,1057
2022-01-03,Python,174
2022-01-03,Node.js,114
2022-01-03,Microsoft Azure,735
2022-01-03,The Unicode Consortium,23
2022-01-03,CockroachDB,119
2022-01-03,pandas,98
2022-01-03,DefiLlama,71
2022-01-03,Hugging Face,126
2022-06-16,Foundry,42
2022-06-16,Kubernetes,574
2022-06-16,Aave,44
2022-06-16,NumPy,63
2022-06-16,Vercel,186
2022-06-16,Prometheus,36
2022-06-16,Foundry,734
2022-06-16,Chainlink,68
2022-09-24,Aave,12
2022-09-24,W3C,53
2022-09-24,Kubernetes,212
2022-09-24,Python,94
2022-09-24,NumPy,12
2022-09-24,Prometheus,17
2022-09-24,The Rust Programming Language,847
2022-09-24,Pydantic,8
2022-05-04,W3C,295
2022-05-04,Docker,73
2022-05-04,The Unicode Consortium,70
2022-05-04,Aave,28
2022-05-04,Microsoft Azure,1216
2022-05-04,Prometheus,55
2022-05-04,Foundry,725
2022-05-04,Python,210
2022-05-04,Chainlink,154
2022-05-04,Vercel,146
2022-05-04,Kubernetes,921
2022-05-26,Chainlink,40
2022-05-26,Foundry,18
2022-05-26,Python,186
2022-05-26,Internet Archive,30
2022-05-26,The Unicode Consortium,73
2022-05-26,Homebrew,455
2022-05-26,Prometheus,15
2022-05-26,NumPy,65
2022-05-26,Foundry,824
2022-04-13,Internet Archive,42
2022-04-13,Chainlink,233
2022-02-09,NumPy,52
2022-02-09,Foundry,548
2022-12-27,Vercel,57
2022-12-27,Chainlink,9
2022-12-27,Microsoft Azure,695
2022-12-27,pandas,96
2022-12-27,Node.js,51
2022-12-27,The Unicode Consortium,22
2022-12-27,W3C,52
2022-12-27,The Rust Programming Language,744
2022-06-16,Docker,69
2022-06-16,Hugging Face,442
2022-06-16,Facebook Open Source,434
2022-06-16,Offchain Labs,18
2022-06-16,Python,243
2022-06-16,Homebrew,462
2022-06-16,The Rust Programming Language,1119
2022-06-16,The Unicode Consortium,42
2022-06-16,Microsoft Azure,1544
2022-05-26,Chainlink,173
2022-03-21,Foundry,446
2022-03-21,Vercel,113
2022-03-21,Chainlink,71
2022-03-21,Chainlink,157
2022-03-21,Microsoft Azure,1242
2022-03-21,pandas,55
2022-04-13,pandas,69
2022-04-13,Microsoft Azure,1853
2022-04-13,Facebook Open Source,548
2022-04-13,The Unicode Consortium,36
2022-04-13,Prometheus,50
2022-04-13,Offchain Labs,58
2022-04-13,Hugging Face,408
2022-04-13,Node.js,148
2022-04-13,Docker,61
2022-04-13,Chainlink,77
2022-04-13,CockroachDB,214
2022-04-13,Aave,17
2022-04-13,Aave,43
2022-08-28,The Rust Programming Language,778
2022-08-28,Python,111
2022-08-28,The Unicode Consortium,4
2022-08-28,Microsoft Azure,185
2022-08-28,Foundry,55
2022-08-28,Kubernetes,229
2022-08-28,Vercel,45
2022-08-28,Prometheus,12
2022-08-28,Facebook Open Source,79
2022-08-28,Offchain Labs,10
2022-08-28,Hugging Face,115
2022-08-28,Chainlink,34
2022-08-28,Homebrew,258
2022-08-28,DefiLlama,64
2022-08-28,Docker,29
2022-08-28,Foundry,283
2022-08-28,CockroachDB,36
2022-08-28,Foundry,283
2022-08-28,Aave,38
2022-08-28,Internet Archive,4
2022-08-28,Aave,38
2022-08-28,Pydantic,4
2022-05-20,Aave,70
2022-05-20,Internet Archive,45
2022-05-20,Foundry,703
2022-05-20,W3C,266
2022-05-20,Vercel,123
2022-03-25,Internet Archive,13
2022-03-25,Foundry,474
2022-05-20,Hugging Face,357
2022-05-20,Foundry,75
2022-05-20,Chainlink,173
2022-05-20,Offchain Labs,21
2022-05-20,NumPy,52
2022-05-20,DefiLlama,120
2022-05-20,Aave,70
2022-05-20,CockroachDB,179
2022-05-20,Kubernetes,335
2022-05-20,Prometheus,48
2022-05-20,Foundry,703
2022-06-10,Foundry,803
2022-06-10,Internet Archive,23
2022-06-10,Aave,32
2022-06-10,Foundry,803
2022-06-10,Aave,30
2022-06-10,Microsoft Azure,1459
2022-06-10,Facebook Open Source,348
2022-06-10,pandas,65
2022-06-10,Prometheus,19
2022-06-10,Kubernetes,553
2022-06-10,CockroachDB,353
2022-06-10,Offchain Labs,60
2022-06-10,Vercel,119
2022-06-10,The Unicode Consortium,68
2022-09-18,Docker,14
2022-09-18,W3C,46
2022-09-18,CockroachDB,40
2022-09-18,Chainlink,1
2022-09-18,Vercel,30
2022-09-18,Kubernetes,169
2022-09-18,Facebook Open Source,66
2022-09-18,Offchain Labs,20
2022-09-18,pandas,52
2022-09-18,Foundry,228
2022-09-18,Python,87
2022-09-18,Hugging Face,134
2022-09-18,Internet Archive,15
2022-09-18,Prometheus,13
2022-09-18,Aave,14
2022-07-17,Foundry,24
2022-08-30,Foundry,51
2022-08-30,The Unicode Consortium,85
2022-08-30,Offchain Labs,119
2022-08-30,Node.js,122
2022-08-30,Hugging Face,649
2022-08-30,Microsoft Azure,1824
2022-05-01,The Unicode Consortium,4
2022-05-01,Microsoft Azure,184
2022-05-01,NumPy,27
2022-05-01,CockroachDB,13
2022-05-01,Aave,15
2022-05-01,Chainlink,51
2022-03-18,DefiLlama,75
2022-03-18,Foundry,648
2022-03-18,CockroachDB,202
2022-03-18,Aave,44
2022-03-18,Internet Archive,38
2022-03-18,Foundry,648
2022-10-25,Python,196
2022-10-25,pandas,69
2022-10-25,Offchain Labs,60
2022-10-25,Homebrew,635
2022-09-15,CockroachDB,185
2022-09-15,Foundry,1035
2022-09-15,Docker,84
2022-09-15,Pydantic,22
2022-09-15,Aave,81
2022-09-15,NumPy,20
2022-09-15,Homebrew,721
2022-07-17,Chainlink,48
2022-07-17,DefiLlama,71
2022-07-17,Aave,40
2022-07-17,pandas,66
2022-07-17,Facebook Open Source,77
2022-07-17,Aave,40
2022-07-17,Hugging Face,77
2022-07-17,Docker,11
2022-07-17,CockroachDB,34
2022-05-01,Vercel,61
2022-05-01,Aave,15
2022-05-01,Kubernetes,198
2022-05-01,Foundry,235
2022-05-01,Homebrew,264
2022-05-01,Python,128
2022-05-01,Prometheus,9
2022-05-01,Internet Archive,13
2022-05-01,Foundry,235
2022-10-25,Prometheus,68
2022-10-25,Pydantic,14
2022-10-25,Kubernetes,486
2022-10-25,The Rust Programming Language,1186
2022-10-25,The Unicode Consortium,27
2022-10-25,Hugging Face,994
2022-10-25,Node.js,194
2022-10-25,Facebook Open Source,433
2022-12-08,The Unicode Consortium,21
2022-12-08,Vercel,90
2022-12-08,Facebook Open Source,291
2022-12-08,Hugging Face,441
2022-12-08,NumPy,31
2022-12-08,Offchain Labs,53
2022-12-08,Kubernetes,455
2022-12-08,CockroachDB,236
2022-12-08,DefiLlama,120
2022-12-08,W3C,313
2022-12-08,Foundry,1094
2022-12-08,pandas,84
2022-12-08,Chainlink,35
2022-12-08,Chainlink,93
2022-12-08,Aave,47
2022-12-08,Node.js,116
2022-12-08,Chainlink,93
2022-12-08,The Rust Programming Language,841
2022-10-06,Homebrew,356
2022-10-06,Docker,85
2022-10-06,Aave,56
2022-10-06,Pydantic,10
2022-10-06,Foundry,982
2022-10-06,Internet Archive,37
2022-10-06,Aave,56
2022-10-06,Foundry,982
2022-10-06,DefiLlama,156
2022-09-15,DefiLlama,167
2022-09-15,Aave,81
2022-02-21,Aave,18
2022-02-21,Vercel,119
2022-02-21,Chainlink,22
2022-02-21,Chainlink,86
2022-02-21,Microsoft Azure,791
2022-02-21,NumPy,27
2022-02-21,Python,305
2022-02-21,The Rust Programming Language,1210
2022-08-09,Foundry,1196
2022-08-09,Chainlink,339
2022-08-09,Homebrew,338
2022-08-09,DefiLlama,140
2022-08-09,NumPy,19
2022-08-09,Internet Archive,65
2022-08-09,Python,209
2022-08-09,Aave,54
2022-10-06,Vercel,104
2022-10-06,The Rust Programming Language,1065
2022-10-06,Python,220
2022-09-15,Internet Archive,25
2022-02-21,Internet Archive,11
2022-02-21,Kubernetes,532
2022-02-21,Node.js,104
2022-02-21,Foundry,241
2022-02-21,The Unicode Consortium,19
2022-02-21,Prometheus,24
2022-10-22,Foundry,18
2022-10-22,Python,116
2022-10-22,W3C,84
2022-10-22,Foundry,391
2022-10-22,NumPy,3
2022-10-22,Chainlink,20
2022-10-22,CockroachDB,49
2022-10-22,Facebook Open Source,165
2022-10-22,Microsoft Azure,228
2022-10-22,Vercel,89
2022-10-22,pandas,49
2022-10-22,Kubernetes,125
2022-10-22,Prometheus,10
2022-10-22,Pydantic,2
2022-10-22,The Unicode Consortium,19
2022-10-22,Aave,59
2022-10-22,Aave,59
2022-10-22,Node.js,124
2022-10-22,Chainlink,35
2022-10-22,Foundry,391
2022-10-22,The Rust Programming Language,1036
2022-10-22,Hugging Face,215
2022-10-22,Docker,24
2022-10-22,Offchain Labs,15
2022-07-08,Foundry,45
2022-07-08,Internet Archive,29
2022-07-08,Kubernetes,536
2022-07-08,Homebrew,346
2022-07-08,Foundry,849
2022-07-08,Prometheus,65
2022-07-08,Docker,54
2022-07-08,Chainlink,10
2022-07-08,Aave,52
2022-07-08,Vercel,173
2022-07-08,Chainlink,71
2022-07-08,Microsoft Azure,1316
2022-11-06,Kubernetes,300
2022-11-06,Hugging Face,218
2022-11-06,Vercel,88
2022-11-06,Offchain Labs,4
2022-11-06,Aave,36
2022-11-06,The Unicode Consortium,12
2022-11-06,CockroachDB,28
2022-11-06,Pydantic,2
2022-11-06,Docker,28
2022-11-06,Aave,28
2022-11-06,Chainlink,2
2022-11-06,W3C,46
2022-11-06,NumPy,17
2022-11-06,Microsoft Azure,200
2022-11-06,Foundry,13
2022-11-06,Internet Archive,10
2022-11-06,Python,210
2022-11-06,Prometheus,2
2022-11-06,Homebrew,925
2022-05-13,Aave,63
2022-05-13,CockroachDB,76
2022-05-13,Aave,63
2022-05-13,Foundry,699
2022-05-13,Offchain Labs,97
2022-05-13,Hugging Face,378
2022-05-13,The Rust Programming Language,1009
2022-05-13,Node.js,77
2022-05-13,Facebook Open Source,460
2022-05-13,Homebrew,583
2022-05-13,Python,147
2022-05-13,pandas,29
2022-05-13,Kubernetes,496
2022-05-13,Prometheus,46
2022-10-03,Python,237
2022-10-03,Foundry,1044
2022-09-11,Internet Archive,21
2022-09-11,Chainlink,18
2022-02-02,Internet Archive,38
2022-02-02,Chainlink,168
2022-05-13,Internet Archive,70
2022-09-30,Python,162
2022-09-30,The Rust Programming Language,910
2022-09-30,Hugging Face,1024
2022-09-30,Node.js,98
2022-09-30,Aave,88
2022-09-30,Facebook Open Source,480
2022-09-30,Offchain Labs,41
2022-09-30,Docker,138
2022-09-30,DefiLlama,131
2022-09-30,CockroachDB,234
2022-02-02,Kubernetes,723
2022-02-02,pandas,62
2022-02-02,Microsoft Azure,1392
2022-02-02,Node.js,110
2022-02-02,Foundry,468
2022-02-02,Vercel,170
2022-02-02,Chainlink,168
2022-02-02,The Rust Programming Language,822
2022-03-30,Chainlink,169
2022-03-30,Chainlink,169
2022-03-30,Foundry,539
2022-03-30,Chainlink,48
2022-03-30,Homebrew,541
2022-03-30,W3C,446
2022-03-30,NumPy,39
2022-03-30,Python,220
2022-03-30,Kubernetes,838
2022-12-20,DefiLlama,160
2022-12-20,Docker,97
2022-12-20,Aave,93
2022-12-20,Hugging Face,411
2022-12-20,Offchain Labs,13
2022-12-20,Pydantic,14
2022-12-20,The Unicode Consortium,96
2022-12-20,Facebook Open Source,298
2022-12-20,CockroachDB,316
2022-12-20,Node.js,188
2022-12-20,The Rust Programming Language,1109
2022-12-20,Prometheus,61
2022-08-21,Foundry,184
2022-08-21,Chainlink,10
2022-08-21,Aave,3
2022-09-27,Foundry,49
2022-09-27,Python,156
2022-09-27,The Rust Programming Language,1076
2022-09-27,Homebrew,542
2022-03-11,DefiLlama,95
2022-03-11,Aave,20
2022-03-11,Chainlink,73
2022-03-11,Hugging Face,405
2022-03-11,Offchain Labs,41
2022-03-11,Docker,42
2022-03-11,Vercel,126
2022-03-11,Facebook Open Source,352
2022-03-11,Aave,2
2022-03-11,pandas,46
2022-03-11,Kubernetes,519
2022-03-11,Microsoft Azure,1876
2022-03-11,CockroachDB,248
2022-03-11,The Unicode Consortium,42
2022-03-11,Prometheus,39
2022-03-11,Aave,20
2022-03-11,Node.js,79
2022-01-08,Aave,12
2022-01-08,The Rust Programming Language,847
2022-01-08,Offchain Labs,9
2022-01-08,Chainlink,35
2022-01-08,Prometheus,8
2022-01-08,Python,149
2022-01-08,pandas,84
2022-01-08,NumPy,29
2022-01-08,Chainlink,5
2022-01-08,The Unicode Consortium,42
2022-01-08,Chainlink,35
2022-01-08,W3C,59
2022-01-08,Microsoft Azure,213
2022-03-05,Chainlink,11
2022-03-05,DefiLlama,52
2022-03-05,The Unicode Consortium,18
2022-03-05,Foundry,177
2022-03-05,Kubernetes,292
2022-03-05,Aave,12
2022-03-05,Docker,23
2022-03-05,Vercel,44
2022-03-05,CockroachDB,31
2022-03-05,Aave,12
2022-03-05,Foundry,177
2022-03-05,Chainlink,3
2022-03-05,Facebook Open Source,244
2022-03-05,Offchain Labs,2
2022-03-05,W3C,74
2022-03-05,Node.js,29
2022-03-05,pandas,64
2022-03-05,Hugging Face,55
2022-03-05,The Rust Programming Language,868
2022-02-12,The Unicode Consortium,7
2022-02-12,Microsoft Azure,228
2022-02-12,CockroachDB,141
2022-11-03,Pydantic,22
2022-11-03,Vercel,155
2022-11-03,Internet Archive,12
2022-11-03,Prometheus,75
2022-11-03,Aave,106
2022-11-03,Homebrew,586
2022-11-03,Foundry,1148
2022-12-17,Foundry,18
2022-12-17,W3C,73
2022-12-17,Node.js,94
2022-12-17,Python,114
2022-12-17,Homebrew,344
2022-12-17,Foundry,326
2022-12-17,Chainlink,2
2022-12-17,Chainlink,9
2022-02-14,Homebrew,245
2022-02-14,The Rust Programming Language,677
2022-02-14,Microsoft Azure,1268
2022-02-14,The Unicode Consortium,25
2022-02-14,Chainlink,19
2022-02-14,Chainlink,101
2022-02-14,Aave,13
2022-02-14,Vercel,109
2022-02-14,CockroachDB,217
2022-02-14,Aave,37
2022-02-14,Foundry,345
2022-02-14,pandas,46
2022-02-14,Docker,48
2022-02-14,Hugging Face,150
2022-02-14,Offchain Labs,2
2022-02-14,DefiLlama,68
2022-02-14,Facebook Open Source,303
2022-03-11,Foundry,445
2022-03-11,Internet Archive,23
2022-09-08,Aave,111
2022-09-08,Chainlink,60
2022-09-08,W3C,345
2022-09-08,Internet Archive,77
2022-09-08,Chainlink,9
2022-09-08,Aave,71
2022-09-08,Microsoft Azure,1761
2022-09-08,Foundry,890
2022-09-08,Chainlink,60
2022-09-08,Vercel,232
2022-09-08,Kubernetes,538
2022-09-08,NumPy,43
2022-09-08,Foundry,43
2022-02-12,Aave,4
2022-02-12,Hugging Face,26
2022-02-12,Node.js,51
2022-02-12,Offchain Labs,2
2022-02-12,Kubernetes,162
2022-02-12,Facebook Open Source,150
2022-02-12,Vercel,107
2022-02-12,The Rust Programming Language,625
2022-02-12,pandas,42
2022-12-17,Chainlink,9
2022-12-17,Pydantic,3
2022-12-17,The Rust Programming Language,888
2022-12-17,Aave,44
2022-05-25,pandas,77
2022-05-25,Foundry,757
2022-05-25,DefiLlama,71
2022-05-25,Chainlink,165
2022-01-24,Chainlink,152
2022-01-24,Microsoft Azure,1270
2022-01-24,The Unicode Consortium,26
2022-09-02,Aave,92
2022-09-02,Docker,52
2022-09-02,Vercel,103
2022-09-02,CockroachDB,103
2022-09-02,pandas,123
2022-09-02,Foundry,865
2022-09-02,Homebrew,404
2022-09-02,Kubernetes,634
2022-09-02,Prometheus,32
2022-09-02,Chainlink,172
2022-09-02,DefiLlama,160
2022-09-02,Aave,92
2022-03-23,Docker,43
2022-03-23,CockroachDB,283
2022-03-23,Aave,19
2022-03-23,Chainlink,53
2022-03-23,Kubernetes,743
2022-03-23,Aave,65
2022-03-23,pandas,33
2022-03-23,The Unicode Consortium,69
2022-03-23,Microsoft Azure,1448
2022-10-09,Foundry,546
2022-07-01,W3C,184
2022-05-25,Aave,23
2022-05-25,Internet Archive,60
2023-07-18,DefiLlama,127
2023-07-18,Chainlink,154
2023-07-18,NumPy,54
2023-07-18,Foundry,1530
2023-07-18,Homebrew,390
2023-08-24,Prometheus,80
2023-08-24,Python,271
2023-08-24,Pydantic,36
2023-08-24,The Unicode Consortium,61
2023-08-24,Node.js,155
2023-08-24,Homebrew,479
2023-05-16,Chainlink,280
2023-05-16,NumPy,50
