,Project ID,Project Name,Applicant Type,Bio,Website,Attester Address,Payout Address,Tags,GOVERNANCE_FUND (OP),OTHER (USD),PARTNER_FUND (OP),RETROPGF_1 (USD),RETROPGF_2 (OP),REVENUE (USD)
200.0,0xae493e2a90529953b1fe3bc0e8232042935112e1b7a6ffad6a762b84b80e341b,Coinbold,PROJECT,Coinbold is a website where you can find news about different cryptocurrencies,https://coinbold.io/,0x9C8cc9735005A7424eBF868105fCC93adf6073b0,0x9C8cc9735005A7424eBF868105fCC93adf6073b0,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
201.0,0xa1ba547a93ddb2d5273ad0960f42b4c2d1a1dd92fe945b019787a937c5e9c705,Prettier Solidity,PROJECT,A Prettier formatter for the Solidity language,https://github.com/prettier-solidity/prettier-plugin-solidity/,0xFc756d8632A19CEbd76560CE0A6967279E32131b,0xFc756d8632A19CEbd76560CE0A6967279E32131b,['DEVELOPER_ECOSYSTEM'],0.0,0.0,0.0,20782.0,43833.72,0.0
202.0,0x692fdc32cf03165e999d9abc1df1f0ae32549ad1e7c218505c4ed5fc6ed12b68,LATASHÁ,INDIVIDUAL," LATASHÁ's is a pioneering polymath in music, art, and tech.",https://callmelatasha.com,0x3A2a72fF37afE42B2c2747366Be5eCDacb211d8a,0x3A2a72fF37afE42B2c2747366Be5eCDacb211d8a,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,0.0,0.0,0.0,0.0,300000.0
203.0,0x5a18e693d79904be1b43af93354e08bf21c1e6322d29cfd03fd235e27bb6e815,Ronan Sandford,INDIVIDUAL,Building open-source tools for the web3 space (hardhat-deploy and more),https://ronan.eth.limo,0xF78cD306b23031dE9E739A5BcDE61764e82AD5eF,0xAdDbc936aB952B6dC5C5Fe090c55269a1174D173,"['DEVELOPER_ECOSYSTEM', 'OP_STACK']",0.0,0.0,0.0,17115.0,62648.76,0.0
204.0,0xd730a803f5714c7f1b5e518edd57121d1b64c8c91cf611ae5f226cf9bb4b963f,Account Abstraction - ERC-4337,PROJECT,ERC-4337 account abstraction core team,https://www.erc4337.io/,0xdb5781a835b60110298fF7205D8ef9678Ff1f800,0x6A957e69A251D37CfD1F538F18EC1416FbdfA501,"['COLLECTIVE_GOVERNANCE', 'DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,0.0,0.0,0.0,61332.92,0.0
205.0,0x30424023f5c627b2db7a76c4ebcce97561e7f7ec66b1a0e7c1c8f06e06a1c62b,Superchain Eco,PROJECT,Collective HQ for everything OP Stack & the Superchain Ecosystem,https://www.superchain.eco/,0x5eE94B80d60880f25048b61588d8CB23C79AA3Ae,0xfAD384709D78fDd8B3Cb557a9943bfaab0a31391,"['COLLECTIVE_GOVERNANCE', 'DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,0.0,0.0,0.0,0.0,0.0
206.0,0x65eb997409c4507e265482ba4c355fa87a936d326a45bacc0b3f815477dff588,Refi Phangan,PROJECT,Advocating for regenerative economical approach | Onboarding and Edu events ,https://linktr.ee/refiphangan,0xa8258ED271BB9be9d7E16c5818E45eF6F2577d92,0xa8258ED271BB9be9d7E16c5818E45eF6F2577d92,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,0.0,0.0,0.0,0.0
207.0,0x0005effcf8fef542bbf3d1ee5bb6e8fb8b00b018dc325ef4932325bf78aed622,MarcoV,INDIVIDUAL,I am a Web3 Data Analyst covering the Optimism Ecosystem ,https://dune.com/MarcoV,0x283266045Ab2aB0793a62CADC21D55f685636Ae0,0x283266045Ab2aB0793a62CADC21D55f685636Ae0,"['END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,0.0,0.0,0.0,3244.13,0.0
208.0,0x7f6cff783ec90dfbb875801ddcca2830a063ce8af7c0cd1debfea5d660b096df,Private Retrieval Fund,PROJECT,Accelerating R&D of interactive private communication mechanisms,https://github.com/protocol/research-grants/blob/master/RFPs/rfp-014-private-retrieval-of-data.md,0xbd43CDeDaaF8CFCFeC0C6597edF748FE402F6F00,0xcB2E7F53F446AFA859192194Fc2E7eeCA20f6285,['OP_STACK'],0.0,1500000.0,0.0,0.0,0.0,0.0
209.0,0xe3e819b9059115915280be91f45afb951f907e7ba9208cb9f979bc0d1e58a45e,Commons Stack,PROJECT,Fund & govern your mission with Augmented Bonding Curves & Aragon on Optimism.,https://www.commonsstack.org/,0x8110d1D04ac316fdCACe8f24fD60C86b810AB15A,0x8110d1D04ac316fdCACe8f24fD60C86b810AB15A,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",40000.0,201717.92,0.0,0.0,60038.39,50000.0
210.0,0xb8235b78bc813abcb99a302af764fb6b97e5e4d62803740995e4d0155da4def7,Alpha Insiders,PROJECT,Bringing you the latest Alpha & insights on high-potential projects.,https://link3.to/alphainsiders,0x3D1846ea60001A3Bc21438d76f3958422fe89adB,0x3d1846ea60001a3bc21438d76f3958422fe89adb,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
211.0,0x3440915b7799f4dfb1577267a90d0d24336ce3b8cd2c900c80af3a39a92ec52d,ReFi Medellín,PROJECT,Join the movement towards a more sustainable and equitable future in #Medellín🌱,https://www.refimedellin.org/,0x302E2A0D4291ac14Aa1160504cA45A0A1F2E7a5c,0x2661c66C99f3184Bef72fd3CeD5040398c31D277,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
212.0,0xda538dc56054ec05476e152009df9af3e1947505e067b8363dd568a0d89c739d,AW House/Komorebi's Hacker House,PROJECT,AW house is an Public Good Ecosystem for Autonomous World builders. ,https://aw.house/,0x1626Cc835842C480c1689A0A69AA419B9F761a4e,0x1626Cc835842C480c1689A0A69AA419B9F761a4e,['DEVELOPER_ECOSYSTEM'],35000.0,0.0,0.0,0.0,0.0,0.0
213.0,0xbf60aad61fe50124510ec9c2f806bea84a2cb24d9b1f820fec6f74eaa127e4a8,Brian Kim,INDIVIDUAL,Hanging out on Farcaster,https://warpcast.com/brianjckim.eth,0xa35156ca4294c13fe256B10091F3D6595E3Bf7d7,0xa35156ca4294c13fe256B10091F3D6595E3Bf7d7,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
214.0,0x779573aacec94452e1cc6fe2708ece867a8c056b5e5a02c003c53f650ee08ddc,go-ethereum,PROJECT,An Ethereum execution layer client,https://github.com/ethereum/go-ethereum,0x0000006916a87b82333f4245046623b23794C65C,0x0000006916a87b82333f4245046623b23794C65C,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,0.0,0.0,230500.0,0.0
215.0,0x28f3a89844dd7eda7d26a4dcd32231900665f2300aebeb2c717f066a232572e5,AsymmetricDefi,INDIVIDUAL,Defi Research & Analysis,https://asymmetricdefi.substack.com/,0x3c8fc549798C48Cd4EdC1786bef85D3a50f15C10,0x3c8fc549798C48Cd4EdC1786bef85D3a50f15C10,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,5000.0,0.0,0.0,0.0,0.0
216.0,0x8207d38dd2b645c6df0b29f35e36bf30a6e42eac03054c63f139089c8f443082,DeFI Saint ,INDIVIDUAL,Independent L2 Educator ,https://thedefisaint.substack.com/,0xf52a30397151C77E732fA5DeFB9347359C52A141,0xf52a30397151C77E732fA5DeFB9347359C52A141,"['COLLECTIVE_GOVERNANCE', 'OP_STACK']",,,,,,
217.0,0x3a6d7fdd39d0752fc14a0127b0ad5e5700c701ee7f359214121069e899969c58,SpaghettETH,PROJECT,SpaghettETH is the umbrella collective of the italian ETH communities.,https://spaghett-eth.com,0xC3F6e18b429b6BAf1bD31B1E504aee7827C7AAb5,0xF7E72865CF3e2C4f6970F628b2E84bdf3EDCa222,['DEVELOPER_ECOSYSTEM'],0.0,0.0,0.0,0.0,0.0,0.0
218.0,0xa64b80a2cc3524a73173be61f8356f03be155dfa8f9f9e2f9bd9ec94c1d40e2e,Fire,PROJECT,Know what is going in and out of your wallet before signing.,https://www.joinfire.xyz/,0x57B02589d6e24203FC43e442ce9A4803E290293b,0x24ee055Ff80321cab8583a64a68Db12652dC60ea,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,0.0,18633.11,0.0,0.0
219.0,0x1eeb37b64c871d9e9988756d714dadd6cd645edb0f185389f2139d561df9e079,Defigourmet,PROJECT,Layers 1&2 Transactions Protocols Tracker,https://defigourmet.com/,0xe08d3d0334aB089DAaF0C620989959Ba5d4aA04C,0xe08d3d0334aB089DAaF0C620989959Ba5d4aA04C,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
220.0,0xb3ee9ece0744873de674a173e46ad498bb7bbd53d98623b05b748d2f2a58210f,Wallet Abstraction,PROJECT,Your wallets are about to disapear!,https://github.com/qd-qd/wallet-abstraction,0xFf3aC23EA2c27bF6994CA90f6185b60D516C1A9a,0xFf3aC23EA2c27bF6994CA90f6185b60D516C1A9a,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",,,,,,
221.0,0x8afe332e8f4c42d4df6e92389c13e0e1b3a43369655761e4f17af9c50975ba18,Decent.xyz,PROJECT,Uniting crypto through seamless crosschain transactions.,https://www.decent.xyz/,0xBAfb15bF152365bd344639b6eDe5Dec09d5Ba64E,0xBAfb15bF152365bd344639b6eDe5Dec09d5Ba64E,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,0.0,0.0,0.0,0.0,30000.0
222.0,0xe0e818d0ad170d8c2e66fbb83372463dffa9b19937a3b7b368a4adf307ffd193,AyohTunde,INDIVIDUAL,"I am an Optimism Ambassador (in training), a UI/UX designer, and a writer.",https://mirror.xyz/ayohtunde.eth,0xbA8D6600F02CD4Abd93eC63Eb99463a18aC75004,0x7Fd303c53831f4a555bF419614Cb0BAb305c358c,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,0.0,0.0,0.0,0.0
223.0,0xf6c81f36041a6d90c828596ffa470e1fc4929cad6ade4242f3f8a9f37f66597e,Ultra Sound Relay,PROJECT,Supporting decentralization through non-censoring proposer-builder separation.,htpts://relay.ultrasound.money,0xbC0E4F6BE06582e5737Aa8a26d3815aae2006bd6,0x52F8592BaAf3B90bC94Cb52F06C086080858e4d7,"['END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,348000.0,0.0,0.0,0.0,0.0
224.0,0x798b48bee9f259cdee46a8f917b3d27aadc31c2c3fcf0d4688db8d139b48f863,Optimism Español,PROJECT,Spanish-language community dedicated to the Optimism ecosystem,https://linktr.ee/optimismenesp,0x3e4865634EC54dFF742E1a7452a456919B8e277b,0xEfc42814bebfCF02e56856988daf7D80F2b7fbb7,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,0.0,0.0,0.0,45900.0,0.0
225.0,0x6e9bdfc93cdba878fa63c1cff9c4b6ad4f84dd5374475b9c612d9b5718ea5a53,Mac Budkowski,INDIVIDUAL,Founder & Host @ Web3Talks.xyz | Web3 Educator | Contributor #1 @ Goldmine3.xyz,https://macbudkowski.com/,0x3e6c23CdAa52B1B6621dBb30c367d16ace21F760,0x3e6c23CdAa52B1B6621dBb30c367d16ace21F760,['DEVELOPER_ECOSYSTEM'],0.0,774.0,0.0,0.0,0.0,1000.0
226.0,0xbf77dd60670643679c3108d6c26fc5d658aa52fa1d0a50d89f58cb3fc59d10ec,Rodrigo NuñΞz,INDIVIDUAL,"Reef scientist integrating public goods, DeSci, and web3, based in Latam Ü",https://linktr.ee/robiomarine,0x4D5B28d08e8c00e041053b0dc584e00e6997Daa3,0x9F000bfB33b0B63fCE685B538B1A8af079b57D93,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,5325.73,0.0,0.0,0.0,0.0
227.0,0x91accca44656ae99040e947aa75f50e9f9657bce564fdf1b9f266c32081ecf0b,Index Supply,PROJECT,Building open source Ethereum indexing software and services,https://indexsupply.com,0x50e398dD1C648283Eda71D3aB3Ea43Bf4b97aFD6,0x50e398dD1C648283Eda71D3aB3Ea43Bf4b97aFD6,['DEVELOPER_ECOSYSTEM'],0.0,600000.0,0.0,0.0,0.0,0.0
228.0,0xb9eb765925d42dc2169d2770a981697c276260d2a06f35a95f75bce0e1790aaf,Syke,INDIVIDUAL,A content writer with full influence and goal to onboard new users to Optimism. ,https://mirror.xyz/0xfbDABb319055cc18114ee052ab0dA6a2Ef6e913e,0xfbDABb319055cc18114ee052ab0dA6a2Ef6e913e,0xfbDABb319055cc18114ee052ab0dA6a2Ef6e913e,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,0.0,0.0,0.0,0.0
229.0,0x6c36998db2c142c13535bed9481e4ec4ac6fdad0d616ede7d4b1279d342494ca,FilosofiaCodigo,INDIVIDUAL,"Workshops, video and blog tutorials for web3 devs in Spanish, English and French",https://www.youtube.com/@FilosofiaCodigo/videos,0xb6F5414bAb8d5ad8F33E37591C02f7284E974FcB,0xb6F5414bAb8d5ad8F33E37591C02f7284E974FcB,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,0.0,0.0,0.0,13411.82,0.0
230.0,0x497b9c9c4998c8766cda59603f34d2519cd0b52269d5269f372cb6983f4a5c1c,Castle Capital,PROJECT,Castle Capital provides research publications for the crypto space.,https://www.castlecapital.vc/,0x7ab066BCD945264e1B1C8d451CB3517c973e676c,0x5162728cc4D7D111400056925A1b3DF82308bEE0,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,0.0,0.0,0.0,0.0
231.0,0x8bf38219babafdfd18899b481056e6b9dfdf5aed56e5b91a6490cbbc72ac70b0,🏰 BuidlGuidl,PROJECT,A curated group of builders creating open source tools and educational content.,https://BuidlGuidl.com,0x6746E304b9e37cb4B878ca9878f8b6fd7F7fBf85,0x6746E304b9e37cb4B878ca9878f8b6fd7F7fBf85,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,0.0,0.0,221154.75,0.0
232.0,0xc3606287e34909a0402a4d95c142bfc460cacdcff60474f514e4e33f653ede76,Covalent,PROJECT,Covalent is the leading multichain indexer with 200+ blockchains indexed.,https://www.covalenthq.com/,0x58ba29F7b72B896c5F8faE603DaB7891106b1701,0xE7bfc6f9a6D1be6B636Fb5062AcA836b56f0cc63,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",,,,,,
233.0,0xa5a8c932998fe9a2bd783bc249eb714e4c318e961b16f5fc4880224c0c915ed9,Mike-Alphaday,PROJECT,Alphaday builds crypto experience dashboards.,https://app.alphaday.com,0x4C67a8bA135012B7ab124A323E08448a673bb8Dc,0x48e239fa0b364cd92fc750a50045c9f9e04dd781,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,1.0,0.0,0.0,0.0,0.0
234.0,0x75815ccd858e6b97c6e8435e24ec66b1bc4d67c4775a81d4b49a8c58b62daf3f,Optimistic Indexer,PROJECT,"Fast, Low Latency Indexer written for L2s",https://github.com/Polynomial-Protocol/optimistic-indexer,0x23651C9b3Ba495f5D30867583035faCA4840870F,0x59672D112d680CE34C20fF1507197993CC0bA430,['DEVELOPER_ECOSYSTEM'],,,,,,
235.0,0x7715221880775bde6c4e1cc1d2d62e3a798c30e21319cb06492b1c5e45e69500,NingNing,INDIVIDUAL,Crypto analyst dedicated to knowledge sharing.,https://twitter.com/0xNing0x,0x99B10bed6b630a1d60109b28dd2373696A79917C,0x99B10bed6b630a1d60109b28dd2373696A79917C,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
236.0,0xc69423093777bdb9ea96d3047694d4de113cc4722d9832e09bb717e570ddb941,Across Protocol,PROJECT,A cross-chain bridge for L2s & rollups secured by UMA's optimistic oracle,https://across.to/,0x33DB27C21E0f7a2f3351A4C6DDceDFB9F713410b,0xfd0CF79C568c08b78484F2D165eB8c7f569BdCf9,['END_USER_EXPERIENCE_AND_ADOPTION'],750000.0,0.0,0.0,0.0,15038.62,0.0
237.0,0xb44ac303c0dcb238771f0c33978f5ae49635c364e68089886bdca1d7b1233e7a,ARPA Randcast,PROJECT,An on-chain verifiable RNG with a smart contract SDK for multiple use cases,https://www.arpanetwork.io/en-US/randcast,0xDD1Ce2d72b2FdCCB2D10D3D04D5ca2Ba81E39aD3,0xDD1Ce2d72b2FdCCB2D10D3D04D5ca2Ba81E39aD3,['DEVELOPER_ECOSYSTEM'],,,,,,
238.0,0x2baa369e4449595c51759fa9a5b71e3e016b108b6baac6a0b815874a898eade5,Impersonator,PROJECT,"Log-in to dapps as any address via WalletConnect, iFrame or Browser Extension",https://impersonator.xyz,0x63A556c75443b176b5A4078e929e38bEb37a1ff2,0x63A556c75443b176b5A4078e929e38bEb37a1ff2,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
239.0,0x1fd47d4e1eb48f9423464b8fe00c9b2c490705e138082ac5c3b8ee7aa2258d3b,Kernel,PROJECT,"A peer-learning environment dedicated to building a better web, together. ",https://www.kernel.community/en/,0xC728DEa8B2972E6e07493BE8DC2F0314F7dC3E98,0x5E87ccdc1C2681c7E76d9c927dB637F2E3eabDCA,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,0.0,0.0,132035.12,0.0
240.0,0x6eb944b672b1cf8e4c2e46e756f58ef62620cd76ba5909f93a0a17a0a9e09992,Nodies DLB,PROJECT,"RPC, Snapshot, & Indexing services with top performance, at market-low prices.",https://nodies.app,0x24372Ba79203e2c68bB7615032A172E3DAed6991,0x95007D0Ca1E9453b0A5eEf4dc4DE91211F295822,"['DEVELOPER_ECOSYSTEM', 'OP_STACK']",0.0,1.0,0.0,0.0,0.0,0.0
241.0,0xad78424bff63abc154f5377f9c876ed1e9f2a2c18c692854f32a383756868641,Lemon,PROJECT,Lemon - Launching civilization into the future of money and internet,https://www.lemon.me/en,0x6fd96a881b72CAD783B0741309B57Cb7d0Bde18a,0xe1FF28220a9eDc592733BDcE437BbBaefEF8cbab,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,0.0,0.0,0.0,550.0
242.0,0x0517a9d930d480d5478b6b173e54376cd03ec48d17574baadde2a6322560c7a7,Clave (formerly Opclave),PROJECT,OPStack improvement with ERC-4337 account and native hardware signature verifier,https://getclave.io,0xcCA02de5372cB0CaAc425543487789eEF5d17fB5,0x3E2e8E11c307830b358959F27128de4E93AC9FA4,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",,,,,,
243.0,0x859d7ec1d7414662658b753da4559bfa6d091483fd0084b673a374e1c3cabf05,Gitcoin,PROJECT,"Gitcoin enables communities to build, fund and protect what matters to them.",https://gitcoin.co,0xc2E2B715d9e302947Ec7e312fd2384b5a1296099,0x0CDDA8d9965A1e952fe1e8062A151fEe345c2AFA,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,0.0,0.0,0.0,156494.0,50000.0
244.0,0x8c7bfa1af3e8e0a16c688a3304b534cdc1926b27841623ea3b1990775b09a0fb,monaditar,INDIVIDUAL,I am a blockchain engineer who specializes in in smart contract development,https://github.com/Ratimon,0x1213252504D3939623FC345cbbAf1Bdf42E6393F,0xe15c3ea164eB8d6BD116Dd0249F43Be3005E4322,['OP_STACK'],,,,,,
245.0,0x56f592e7b4deb70a3b8c31c0670fcf25aa1122046c229b071f29645d5d4a0062,Summer of Protocols,PROJECT,"Protocols research from all angles across many domains, open-sourced findings.",https://summerofprotocols.com/,0x10F5d45854e038071485AC9e402308cF80D2d2fE,0x64359Ef4E52C14aC0463C15A30F25a24b37b9338,['COLLECTIVE_GOVERNANCE'],0.0,750000.0,0.0,0.0,0.0,0.0
246.0,0xc994fee0c5255f0bb044f3e0e86fc18ecb6243a10189e717f3269d430a0c507c,Node Guardians,PROJECT,Node Guardians is an RPG-platform for skilled devs to test their coding skills.,https://nodeguardians.io/,0x6ef87E0Aaadb2c3d07fD98a098Af5FaD0aD45811,0x6ef87e0aaadb2c3d07fd98a098af5fad0ad45811,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
247.0,0x6fb1521598b6e2417c6439d4350c577ab1609f2bd9a3cdfdfa1267cfa52789e1,State Channels,PROJECT,"Our team develops and maintains ""Nitro"" state channel protocol.",https://statechannels.org,0x223060E066EeA8f58D4ed0cbabc627967d3acE6C,0x5F6a7cA8bB0E75309e9d4a89235a628bACDB145A,['OP_STACK'],,,,,,
248.0,0x71e490b88c1fcd2eec579fd0d16da882c82aa9f86b8f7b0ae3ce2096139dc22f,Vectorized,PROJECT,Gas optimized Solidity snippets,https://solady.org,0x1F5D295778796a8b9f29600A585Ab73D452AcB1c,0x1f5d295778796a8b9f29600a585ab73d452acb1c,"['DEVELOPER_ECOSYSTEM', 'OP_STACK']",0.0,0.0,0.0,0.0,45018.75,0.0
249.0,0xc4a629437b7193a4c4ea51f2f43c9f4f0e1ba9887f7f38e576ac45d7f66ec208,DeFi France,PROJECT,DeFi France is the leading French-speaking community on decentralized finance. ,https://docs.defi-france.org/,0xDf29Ee8F6D1b407808Eb0270f5b128DC28303684,0xdf29ee8f6d1b407808eb0270f5b128dc28303684,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
250.0,0x2c3cb1cda92a66effc9c010c9d29774c4b549e1617dcaa4823068e7053513ffb,Reno,INDIVIDUAL, Expert Cryptographer for 19 years (17 Defense then 2 Eth ecosystem).,https://github.com/rdubois-crypto/FreshCryptoLib,0x936632cC3B9BC47ad23D41dC7cc200015c447f71,0x936632cC3B9BC47ad23D41dC7cc200015c447f71,['DEVELOPER_ECOSYSTEM'],0.0,0.0,0.0,0.0,0.0,0.0
251.0,0xf00fb0eb4581ec63ea15fef0aff171097b14e072eb9223ee3ed3dbcc1ffe0be7,WakeUp Labs,PROJECT,We're a web3 software development studio.,https://www.wakeuplabs.io/,0x9dFa9dfD15d2b2fa9717b4fc545c2bB35a29215c,0xAABA37Fb284667647D315B9D45C1830598B24081,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,30000.0,0.0,11328.63,0.0
252.0,0xd2e847d0232af51a0c83586ca0241e5326a42e4547ddb16eac2fa7b9887b741e,Solow 🐽,PROJECT,Solow is a free crypto academy for builders in LATAM.,https://solow.io/,0x929e1b374FB07486c9A64570e5BDA99383f48785,0x929e1b374FB07486c9A64570e5BDA99383f48785,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",15720.0,0.0,0.0,0.0,0.0,6000.0
253.0,0x315ab2dcbb2d8196e6c9a5a5945ca34ca210901a6f71ab103e00b253ccb73158,Superscan,PROJECT,The unified Superchain explorer,https://superscan.network,0xb93F1e042939D58c0b6696366ca5e021DCF3650D,0x6e532fc0fcd6659CaDFffd6236d251649Bcc4640,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",,,,,,
254.0,0x13b31e6d44adbf64b745db28dfac1c8a4003a6e11b244e2cbf2f105b5d98b24a,Bedrock Contracts Architecture Diagram,PROJECT,A high-quality architecture diagram of the Bedrock smart contracts & docs,https://github.com/BootNodeDev/optimism-bedrock-diagram,0x29C5d8b04178a358dC1AfA0F5Fb2C8f5c64d55a6,0x6b10D7Fc3774431aDD486265a9049e4c9b7eFE5B,"['DEVELOPER_ECOSYSTEM', 'OP_STACK']",0.0,0.0,0.0,0.0,0.0,0.0
255.0,0x60085a98f5c48d97a28d7b45d193f9a734d1704e257df91827459b09565e0e47,Gitcoin Passport,PROJECT,Gitcoin Passport makes it easy for projects to detect and stop bots and Sybils.,https://www.gitcoin.co/passport,0x83108A0653a14EAeB8301E7b10a37CfAc39C82f6,0x16883ef6737bd243BB638Bd09b0C31c47F34D258,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,0.0,0.0,0.0,23475.0
256.0,0xfa0bb32edc38f3704e38dfa2af33310fed14f3a90928143c688643342b7f3466,Token Engineering Commons,PROJECT,"Ethical, safe, resilient and diverse economic systems to benefit the world.",https://tecommons.org/,0xfc1436EAb5943F90A4cae9fd1aD6ba66408cDe9B,0xfc1436EAb5943F90A4cae9fd1aD6ba66408cDe9B,"['DEVELOPER_ECOSYSTEM', 'OP_STACK']",0.0,31540.0,0.0,0.0,0.0,0.0
257.0,0x0d6e26e569c5948ab3298986d805965a6f6f8c9f15308600e725ad512c5c1e61,Kredeum NFTs Factory,PROJECT,Easiest way to Create your NFT MarketPlace on WordPress ,https://www.kredeum.com,0x981ab0D817710d8FFFC5693383C00D985A3BDa38,0xbc0b437c95c7165f7d1f7c966cb2227da52a27d7,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
258.0,0x0aa530ea27323da4a3e87aa9318d26fdbc7ce40e9567a13cb8b65dbbeef4db3f,Bob,INDIVIDUAL,BlockBeats editor,https://twitter.com/BobGooofy,0x2411F16A75C499636FC5F4E0b1df92717A9864BC,0x2411F16A75C499636FC5F4E0b1df92717A9864BC,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,0.0,0.0,6000.0,0.0
259.0,0x319c241769c8f63909963052be4e3cec10249bf7782f57aa005c71481b177545,The Open X Project,PROJECT,We write smart contracts that facilitate the open exchange of ideas and value.,https://app.openxswap.exchange/,0xb4a16728A270c0A9d57521926FBfb52dA28fb28D,0x8C69330B0a40ef18f81832446D238311194FE8B8,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,0.0,0.0,0.0,7500.0
260.0,0x17d67fb01bea7fd8bed50b5d05f595560115e40bc6c9088d4253fe25dff0c12a,OurNetwork,PROJECT,OurNetwork is the leading crypto analytics newsletter and community.,https://ournetwork.substack.com/,0x9C159121CEEBF937E9bad98fd0c895d7f6038bd4,0x9C159121CEEBF937E9bad98fd0c895d7f6038bd4,"['COLLECTIVE_GOVERNANCE', 'DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,210.0,0.0,0.0,0.0,0.0
261.0,0x9ce4de6780a17ff4dfbab6b255157c5ee3aad755b83a7a38de5667bc6609f700,Collab.Land,PROJECT,Services & collaboration tools to build & manage pro-social web3 communities,https://www.collab.land,0x3eEFAa9d6e2ab7972C1001D41C82BB4881389257,0xA3E3CE39BD5495af1B026920BAe27C803686c23B,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
262.0,0xf73e389c8467cd1dbf9afe32eb596e2b2d176272a3819fccfca22ec4bc978725,Praise,PROJECT,"Unlock your community potential - reputation scores, rewards and deep insights",https://givepraise.xyz/,0x0B7246eF74Ca7b37Fdc3D15be4f0b49876622F95,0x0B7246eF74Ca7b37Fdc3D15be4f0b49876622F95,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,114000.0,0.0,0.0,9286.0,0.0
