,Project Name,Grants Season or Mission,Status,Initial delivery date,OP Delivered,OP Total Amount,Intent,Link,Other metadata,html,oso_slug
942,Node Guardians x OP Stack,Grants Season 5,Sent to locked Multisig,,,20000.0,Intent 1,https://app.charmverse.io/op-grants/node-guardians-x-op-stack-8922710643472445,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/node-guardians-x-op-stack-8922710643472445"", ""L2 Address"": ""0x6ef87E0Aaadb2c3d07fD98a098Af5FaD0aD45811""}",charmverse-proposal-node-guardians-x-op-stack-8922710643472445.html,nodeguardians
943,PlasmaDA Translation Hub,Grants Season 5,Sent to locked Multisig,,,15000.0,Intent 1,https://app.charmverse.io/op-grants/plasmada-translation-hub-1014033406866528,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/plasmada-translation-hub-1014033406866528"", ""L2 Address"": ""0xc26E6125B3ec9255fF2b576258742d448e941635""}",charmverse-proposal-plasmada-translation-hub-1014033406866528.html,upnodedev
944,Veldrome Finance - OS Developer Tooling,Grants Season 5,Sent to locked Multisig,,,30000.0,Intent 1,https://app.charmverse.io/op-grants/veldrome-finance-os-developer-tooling-9404967690150434,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/veldrome-finance-os-developer-tooling-9404967690150434"", ""L2 Address"": ""0xb074ec6c37659525eef2fb44478077901f878012""}",charmverse-proposal-veldrome-finance-os-developer-tooling-9404967690150434.html,velodrome
956,(Migrate) Inverter Network,Grants Season 5,Sent to locked Multisig,,,50000.0,Intent 2,https://app.charmverse.io/op-grants/migrate-inverter-network-10310452077197252,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/migrate-inverter-network-10310452077197252"", ""L2 Address"": ""0x0bc89f54635167647aB0aa74d298fD3E6Dc83f4F""}",charmverse-proposal-migrate-inverter-network-10310452077197252.html,inverternetwork
957,A Multichain Modular Privacy Framework with a decentralized compliance network,Grants Season 5,Sent to locked Multisig,,,50000.0,Intent 2,https://app.charmverse.io/op-grants/a-multichain-modular-privacy-framework-with-a-decentralized-compliance-network-4931843948755825,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/a-multichain-modular-privacy-framework-with-a-decentralized-compliance-network-4931843948755825"", ""L2 Address"": ""0x3fa513bd4cdac6d1576d7834f44d5dafaa7a8370""}",charmverse-proposal-a-multichain-modular-privacy-framework-with-a-decentralized-compliance-network-4931843948755825.html,unknown
958,aDeal network,Grants Season 5,Sent to locked Multisig,,,35000.0,Intent 2,https://app.charmverse.io/op-grants/page-33341252653367004,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-33341252653367004"", ""L2 Address"": ""0x39D3E0c7AAcfbCa133f08cfb153B4888fd36bA9B""}",charmverse-page-33341252653367004.html,unknown
959,Ame Network - Composable Social Network,Grants Season 5,Sent to locked Multisig,,,25000.0,Intent 2,https://app.charmverse.io/op-grants/ame-network-composable-social-network-8201927441390269,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/ame-network-composable-social-network-8201927441390269"", ""L2 Address"": ""0xBFDc0906313Dec9DD0f38D5867060627e3ba5C9E""}",charmverse-proposal-ame-network-composable-social-network-8201927441390269.html,unknown
960,BlockPI Account Abstraction Service,Grants Season 5,Sent to locked Multisig,,,21000.0,Intent 2,https://app.charmverse.io/op-grants/blockpi-account-abstraction-service-6499713590466969,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/blockpi-account-abstraction-service-6499713590466969"", ""L2 Address"": ""0x928C49F159fDeeAB22246E66263628c7741e032b""}",charmverse-proposal-blockpi-account-abstraction-service-6499713590466969.html,unknown
961,Bloom Metrics: The Optimism Impact Garden,Grants Season 5,Sent to locked Multisig,,,45000.0,Intent 2,https://app.charmverse.io/op-grants/bloom-metrics-the-optimism-impact-garden-8064181919524971,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/bloom-metrics-the-optimism-impact-garden-8064181919524971"", ""L2 Address"": ""metricsgardenlabs.eth""}",charmverse-proposal-bloom-metrics-the-optimism-impact-garden-8064181919524971.html,unknown
962,Bonadocs,Grants Season 5,Sent to locked Multisig,,,50000.0,Intent 2,https://app.charmverse.io/op-grants/bonadocs-23948002871339513,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/bonadocs-23948002871339513"", ""L2 Address"": ""0x9d55D24105cd246115705A58CF92a5161A90B1fF""}",charmverse-proposal-bonadocs-23948002871339513.html,unknown
963,Building an On-Chain Review System with EAS,Grants Season 5,Sent to locked Multisig,,,20000.0,Intent 2,https://app.charmverse.io/op-grants/building-an-on-chain-review-system-with-eas-745425000563134,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/building-an-on-chain-review-system-with-eas-745425000563134"", ""L2 Address"": ""0x38FF116AD4d4d05548A0D3338384b2067B644f84""}",charmverse-proposal-building-an-on-chain-review-system-with-eas-745425000563134.html,ethereum-attestation-service
964,dAppBooster: Frontend Starter Kit,Grants Season 5,Sent to locked Multisig,,,23000.0,Intent 2,https://app.charmverse.io/op-grants/dappbooster-frontend-starter-kit-5538923919258636,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/dappbooster-frontend-starter-kit-5538923919258636"", ""L2 Address"": ""0x6b10D7Fc3774431aDD486265a9049e4c9b7eFE5B""}",charmverse-proposal-dappbooster-frontend-starter-kit-5538923919258636.html,bootnodedev
965,DappyKit - Superchain,Grants Season 5,Sent to locked Multisig,,,50000.0,Intent 2,https://app.charmverse.io/op-grants/dappykit-superchain-42917102459787015,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/dappykit-superchain-42917102459787015"", ""L2 Address"": ""0x026d2DBD90BfFaF08d90C30D30B218218fF6aE1d""}",charmverse-proposal-dappykit-superchain-42917102459787015.html,dappykit
966,Dark Forest ARES,Grants Season 5,Sent to locked Multisig,,,30054.0,Intent 2,https://app.charmverse.io/op-grants/dark-forest-ares-2473027417469651,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/dark-forest-ares-2473027417469651"", ""L2 Address"": ""0xf0dBDe527c63B63178576578777f0b7E24755ABb""}",charmverse-proposal-dark-forest-ares-2473027417469651.html,unknown
967,Ethernaut CLI,Grants Season 5,Sent to locked Multisig,,,50000.0,Intent 2,https://app.charmverse.io/op-grants/ethernaut-cli-5528017465072967,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/ethernaut-cli-5528017465072967"", ""L2 Address"": ""0x2431BFA47bB3d494Bd720FaC71960F27a54b6FE7""}",charmverse-proposal-ethernaut-cli-5528017465072967.html,ethernautdao
968,Executable: An intent-oriented Multi-Tx Tool,Grants Season 5,Sent to locked Multisig,,,35000.0,Intent 2,https://app.charmverse.io/op-grants/executable-an-intent-oriented-multi-tx-tool-011454040873412286,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/executable-an-intent-oriented-multi-tx-tool-011454040873412286"", ""L2 Address"": ""0xb04a484387a7242339da615a63d2d49d8968aada""}",charmverse-proposal-executable-an-intent-oriented-multi-tx-tool-011454040873412286.html,extra-finance
969,Godot engine gdscript sdk for connect optimism,Grants Season 5,Sent to locked Multisig,,,35000.0,Intent 2,https://app.charmverse.io/op-grants/godot-engine-gdscript-sdk-for-connect-optimism-144384517023338,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/godot-engine-gdscript-sdk-for-connect-optimism-144384517023338"", ""L2 Address"": ""0x4166aCB87c49e7630F9053B0be6e990B8fa8783c""}",charmverse-proposal-godot-engine-gdscript-sdk-for-connect-optimism-144384517023338.html,unknown
970,growthepie ðŸ¥§ðŸ“_x008f_ Application-Level Analytics for the Superchain,Grants Season 5,Sent to locked Multisig,,,50000.0,Intent 2,https://app.charmverse.io/op-grants/growthepie-application-level-analytics-for-the-superchain-250089520912399,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/growthepie-application-level-analytics-for-the-superchain-250089520912399"", ""L2 Address"": ""0x700E73d289DE10b6143465E02E6931E6e6a0CA15""}",charmverse-proposal-growthepie-application-level-analytics-for-the-superchain-250089520912399.html,growthepie
971,In-depth fee tracker for OP chains on fees.growthepie.xyz,Grants Season 5,Sent to locked Multisig,,,20000.0,Intent 2,https://app.charmverse.io/op-grants/in-depth-fee-tracker-for-op-chains-on-fees-growthepie-xyz-9750095618885746,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/in-depth-fee-tracker-for-op-chains-on-fees-growthepie-xyz-9750095618885746"", ""L2 Address"": ""0x56d0707e64cAB1825B0233274b7BC67cC9f2989b""}",charmverse-proposal-in-depth-fee-tracker-for-op-chains-on-fees-growthepie-xyz-9750095618885746.html,growthepie
972,Mississippi Game Hackathon,Grants Season 5,Sent to locked Multisig,,,12000.0,Intent 2,https://app.charmverse.io/op-grants/page-528739678357524,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-528739678357524"", ""L2 Address"": ""0x56d0707e64cAB1825B0233274b7BC67cC9f2989b""}",charmverse-page-528739678357524.html,unknown
973,Namespace,Grants Season 5,Sent to locked Multisig,,,5000.0,Intent 2,https://app.charmverse.io/op-grants/namespace-7842790596987093,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/namespace-7842790596987093"", ""L2 Address"": ""0x888417743DE4dEeCD6f42726cE3fb9c15C040b07""}",charmverse-proposal-namespace-7842790596987093.html,
974,OP Passport,Grants Season 5,Sent to locked Multisig,,,38000.0,Intent 2,https://app.charmverse.io/op-grants/op-passport-9302219415326576,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/op-passport-9302219415326576"", ""L2 Address"": ""0xA8A2b3EA014BEDaBdD6a12EEB699f7E2dE33Dff0""}",charmverse-proposal-op-passport-9302219415326576.html,unknown
975,Optimistic Crowdstaking: Funding more Builders on Optimism,Grants Season 5,Sent to locked Multisig,,,30000.0,Intent 2,https://app.charmverse.io/op-grants/optimistic-crowdstaking-funding-more-builders-on-optimism-8173089535454674,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/optimistic-crowdstaking-funding-more-builders-on-optimism-8173089535454674"", ""L2 Address"": ""0x918dEf5d593F46735f74F9E2B280Fe51AF3A99ad""}",charmverse-proposal-optimistic-crowdstaking-funding-more-builders-on-optimism-8173089535454674.html,unknown
976,Polynomial Optimistic Indexer ,Grants Season 5,Sent to locked Multisig,,,40000.0,Intent 2,https://app.charmverse.io/op-grants/polynomial-optimistic-indexer-1538697994300977,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/polynomial-optimistic-indexer-1538697994300977"", ""L2 Address"": ""0x327C47c12f6675aF05AEa50bc1CAC2d537EBC596""}",charmverse-proposal-polynomial-optimistic-indexer-1538697994300977.html,polynomial-protocol
977,Redprint : toolkit an interactive code generator and a dev framework to modify & deploy OPStack â€™s contracts,Grants Season 5,Sent to locked Multisig,,,38500.0,Intent 2,https://app.charmverse.io/op-grants/redprint-toolkit-an-interactive-code-generator-and-a-dev-framework-to-modify-deploy-opstack-s-contracts-9499729065142495,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/redprint-toolkit-an-interactive-code-generator-and-a-dev-framework-to-modify-deploy-opstack-s-contracts-9499729065142495"", ""L2 Address"": ""0x3d24D1F3234CAA8DAD7675D5fE2e3DA23aE18004""}",charmverse-proposal-redprint-toolkit-an-interactive-code-generator-and-a-dev-framework-to-modify-deploy-opstack-s-contracts-9499729065142495.html,redprint-ratimon
978,Strands' Optimism Integration Acceleration,Grants Season 5,Sent to locked Multisig,,,35000.0,Intent 2,https://app.charmverse.io/op-grants/strands-optimism-integration-acceleration-6171257133376422,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/strands-optimism-integration-acceleration-6171257133376422"", ""L2 Address"": ""0x3960b0Eac90Aae9FeE27D0AeDBb81d951B72862A""}",charmverse-proposal-strands-optimism-integration-acceleration-6171257133376422.html,unknown
979,Superchain Trading Tools,Grants Season 5,Sent to locked Multisig,,,40000.0,Intent 2,https://app.charmverse.io/op-grants/superchain-trading-tools-06248027711227655,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/superchain-trading-tools-06248027711227655"", ""L2 Address"": ""0x161EAf2af46177a55Ef6905A65FcB18Ac7CaeFDe""}",charmverse-proposal-superchain-trading-tools-06248027711227655.html,unknown
980,Tribuni: Forum & Proposal Alerts/Summary System,Grants Season 5,Sent to locked Multisig,,,5680.0,Intent 2,https://app.charmverse.io/op-grants/tribuni-forum-proposal-alerts-summary-system-27035076138360314,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/tribuni-forum-proposal-alerts-summary-system-27035076138360314"", ""L2 Address"": ""0x5c1D15dC3da43A18E60C2DdB87B3466097855530""}",charmverse-proposal-tribuni-forum-proposal-alerts-summary-system-27035076138360314.html,unknown
981,Unifra- Open Infrastructure for everyone,Grants Season 5,Sent to locked Multisig,,,30000.0,Intent 2,https://app.charmverse.io/op-grants/unifra-open-infrastructure-for-everyone-9056352186275152,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/unifra-open-infrastructure-for-everyone-9056352186275152"", ""L2 Address"": ""0xFDBab5e7404bC92a33245651B1D1828d3BEb7C21""}",charmverse-proposal-unifra-open-infrastructure-for-everyone-9056352186275152.html,unknown
982,Vain - An open marketplace for mining vanity ETH addresses,Grants Season 5,Sent to locked Multisig,,,5000.0,Intent 2,https://app.charmverse.io/op-grants/vain-an-open-marketplace-for-mining-vanity-eth-addresses-96344105785214,"{""Incentive Program Launched?"": ""Builders"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/vain-an-open-marketplace-for-mining-vanity-eth-addresses-96344105785214"", ""L2 Address"": ""pay.eth""}",charmverse-proposal-vain-an-open-marketplace-for-mining-vanity-eth-addresses-96344105785214.html,scryprotocol
1031,[Pike] Unlocking the Multichain Utility of OP,Grants Season 5,Sent,2024-06-01 00:00:00,20000.0,50000.0,Intent 2,https://app.charmverse.io/op-grants/pike-unlocking-the-multichain-utility-of-op-10175721236250412,"{""Incentive Program Launched?"": ""Growth"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/pike-unlocking-the-multichain-utility-of-op-10175721236250412"", ""L2 Address"": ""0x2e7992677ac2C018938999716cC2F747B2F43e7c""}",charmverse-proposal-pike-unlocking-the-multichain-utility-of-op-10175721236250412.html,unknown
1032,Broaden & Deepen Governance Token User Base,Grants Season 5,Sent,2024-06-01 00:00:00,4300.0,10750.0,Intent 2,https://app.charmverse.io/op-grants/broaden-deepen-governance-token-user-base-5887478528357895,"{""Incentive Program Launched?"": ""Growth"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/broaden-deepen-governance-token-user-base-5887478528357895"", ""L2 Address"": ""0xa6e8772af29b29B9202a073f8E36f447689BEef6""}",charmverse-proposal-broaden-deepen-governance-token-user-base-5887478528357895.html,interest-protocol
1033,Cobo Argus: Optimism DeFi Automation Platform for Institutions,Grants Season 5,Sent,2024-06-01 00:00:00,50000.0,50000.0,Intent 2,https://app.charmverse.io/op-grants/cobo-argus-optimism-defi-automation-platform-for-institutions-3528347400277536,"{""Incentive Program Launched?"": ""Growth"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/cobo-argus-optimism-defi-automation-platform-for-institutions-3528347400277536"", ""L2 Address"": ""0x6a084bbf7f968be100b005df8f0ac73ac39e4b03""}",charmverse-proposal-cobo-argus-optimism-defi-automation-platform-for-institutions-3528347400277536.html,unknown
1034,Compound Finance,Grants Season 5,Sent,2024-06-01 00:00:00,150000.0,150000.0,Intent 2,https://app.charmverse.io/op-grants/compound-finance-2527567543769036,"{""Incentive Program Launched?"": ""Growth"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/compound-finance-2527567543769036"", ""L2 Address"": ""0xcb54808F5ef6FD88b933C55Dd4f4c365E61828bB""}",charmverse-proposal-compound-finance-2527567543769036.html,compound-finance
1035,Contango.xyz,Grants Season 5,Sent,2024-07-01 00:00:00,50000.0,50000.0,Intent 2,https://app.charmverse.io/op-grants/page-26220924167927273,"{""Incentive Program Launched?"": ""Growth"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-26220924167927273"", ""L2 Address"": ""0x6a189E0E8d3b6B0455DC49e81cC0df33904AF9E8""}",charmverse-page-26220924167927273.html,unknown
1036,Covenant - Tradeable Debt Markets Backed By Any Asset,Grants Season 5,Sent,2024-07-01 00:00:00,20000.0,50000.0,Intent 2,https://app.charmverse.io/op-grants/covenant-tradeable-debt-markets-backed-by-any-asset-48651255085780165,"{""Incentive Program Launched?"": ""Growth"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/covenant-tradeable-debt-markets-backed-by-any-asset-48651255085780165"", ""L2 Address"": ""0x6f167cF46189a1b5C3D9323A1034dB8b9F1Af9FE""}",charmverse-proposal-covenant-tradeable-debt-markets-backed-by-any-asset-48651255085780165.html,unknown
1037,Curve Lending Proposal,Grants Season 5,Sent to locked Multisig,,,150000.0,Intent 2,https://app.charmverse.io/op-grants/curve-lending-proposal-9157534743318139,"{""Incentive Program Launched?"": ""Growth"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/curve-lending-proposal-9157534743318139"", ""L2 Address"": ""0x28c4A1Fa47EEE9226F8dE7D6AF0a41C62Ca98267""}",charmverse-proposal-curve-lending-proposal-9157534743318139.html,curve
1038,deBridge,Grants Season 5,Sent to locked Multisig,,,150000.0,Intent 2,https://app.charmverse.io/op-grants/debridge-2502174481807864,"{""Incentive Program Launched?"": ""Growth"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/debridge-2502174481807864"", ""L2 Address"": ""0xbd4C65cd759D79074D5E87022Fb369b4DAC6b485""}",charmverse-proposal-debridge-2502174481807864.html,
1039,Gamma Strategies - Growth Experiments,Grants Season 5,Sent,2024-08-01 00:00:00,150000.0,150000.0,Intent 2,https://app.charmverse.io/op-grants/gamma-strategies-growth-experiments-1787541707471647,"{""Incentive Program Launched?"": ""Growth"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/gamma-strategies-growth-experiments-1787541707471647"", ""L2 Address"": ""0xfEc5aA835250104178733980D88358F508e32940""}",charmverse-proposal-gamma-strategies-growth-experiments-1787541707471647.html,gammastrategies
1040,LOGX: Aggregated Orderbook Perp DEX,Grants Season 5,Sent to locked Multisig,,,100000.0,Intent 2,https://app.charmverse.io/op-grants/page-26982954667926595,"{""Incentive Program Launched?"": ""Growth"", ""Proposal Link"": ""https://app.charmverse.io/op-grants/page-26982954667926595"", ""L2 Address"": ""0x05890dac80bf4b6931c7f57f6c748abe59a87a24""}",charmverse-page-26982954667926595.html,
