ID,ContributionsCount,ProjectPayoutAddress,ApplicationId,ProjectId,MatchPoolPercentage,ProjectName,MatchAmountInTokenHex,MatchAmountInToken,OriginalMatchAmountInTokenHex,OriginalMatchAmountInToken,Index,ChainId,RoundKey,MatchAmountUSD,OriginalMatchAmountUSD,RoundId
1252,10,0xB25C5E8fA1E53eEb9bE3421C59F6A66B786ED77A,25,0xb6c349a5461b888f265c039d0081fdff98cab0bd51a31458437acdacc117b237,3.96E-4,DeFi & Web3 Developer Roadmap,0x044d996650c65779c1,79378589204306426305,0x087a9abf10dc85b114,156408536287857193236,105,1,157,79.34164525428592,156.3357414800215,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1279,5,0xf2F099d2D133e2f3D1Ed8417Ca71E914a3185897,30,0xc32895cc4e2451bb550d07dc5ffabc80613a2f72d30c07ae27b42da4e0f759ce,7.44E-4,Crypto Fundraising,0x0811e7ee0a8484e425,148864214136881734693,0x03ab1528c2e9f0b33b,67668036593738887995,132,1,157,148.7949305663113,67.63654290523971,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
626,6,0x8dABc053C7Fda425826d913a58C0DC4C2a0B36d7,2,0x2139fb63689ee17eff63d59531c21832ac5e838f79a20dbc3a6d331c565500be,0.017479,Public Goods make you sexy (see gif),0x12a13291234340,5243788136235840,0x12a13291234340,5243788136235840,19,424,143,9.658471800476288,9.658471800476288,0x4473725Beb9a9d503547d2fE677f4b5Aa39b68F6
1306,3,0xb1aB77dd31080f1db27533dfE6E8104131D792a3,192,0xeeb3c64c8018d0b7de6a57f0a19c48b3a0924bd895613d0ed4025f85b6e47288,0.0,DirectEd Development Foundation - p2p donation for coding bootcamps in Africa,0x00,0,0x014a8b695fe6847b5e,23818246914889251678,159,1,157,0.0,23.80716155632568,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1335,2,0x300da191248a500b2174aeD992d6697BF97F9139,142,0x5fddc9c9b2a324f5a608b8eaede1b22927122a2121d38a0d73694082bf3aff59,0.0,DAZE,0x00,0,0x393209b1a0ceb910,4121367267509188880,188,1,157,0.0,4.119449123235358,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1349,1,0xc4450c8d1009160883e44f24d66d92436ae4B4C5,24,0xb9d71e6aaf7495ea13b495055f8d26e9049bb66ebf5183f12889221a74e22d40,0.0,Archimedes' Lever,0x00,0,0x00,0,202,1,157,0.0,0.0,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1365,49,0x4D9339dd97db55e3B9bCBE65dE39fF9c04d1C2cd,10,0xb746c0f648f9b930ea4568cf8741067a7fc7eb3928ac13cced8076212cf3cf37,0.2,Giveth,0x010f0cf064dd59200000,5000000000000000000000,0xaf6b8560f2477af9ef,3235927918226829933039,1,1,159,4999.263424030778,3235.45121687829,0x8aA06b3b8cAc2970857F4E0fD78F21dc01AAdE94
1391,11,0xec8E47e050A122970CBB4bAf44413f3f070b543D,26,0xc05edb8647212bbdbb2db8c6ebe528d30d58dfc9dd20087cb466cd89b522cb74,0.004811,Decentralizing Journalism to Restore Public Trust,0x068563aa996fa70c96,120292178047976017046,0x041d7ec9fb57689f4e,75912334450344107854,27,1,159,120.2744571824489,75.90115141007938,0x8aA06b3b8cAc2970857F4E0fD78F21dc01AAdE94
1392,6,0xCa63608615DE005339652C0ECA93C5836eB0C2BD,64,0x31f333c3edd895ee60644ae416634aac73b88ecdb9c62ebc93827737363b11fa,0.003905,Wise Crowds Liberating Structures,0x054b22d2cb2bd7f123,97647841840656281891,0x03572e3d23f26f92dc,61622257975957623516,28,1,159,97.63345682990703,61.61318008107877,0x8aA06b3b8cAc2970857F4E0fD78F21dc01AAdE94
2890,58,0xCBE02E35Eb5Da41D665Aa5a54ade7a935D06714B,28,0xf0351ec1e53a7a02f9ce20cde07a4d878235755822d512d91c721e5b72fb84a1,0.1,Just-DNA-Stories,0x878678326eac900000,2500000000000000000000,0x878678326eac900000,2500000000000000000000,1,10,106,2498.022814080073,2498.022814080073,0x5B95acf46c73Fd116F0fEDADcBEDF453530e35d0
2891,188,0xDF1015b4980F47F3F0Eb2a163597D941938D787A,32,0x29791545edaf5577b5d659892387c0900ea6ff9e7d81addc2fa9acfaa80cff19,0.0,Nom.land - A social protocol for sharing,0x00,0,0x878678326eac900000,2500000000000000000000,2,10,106,0.0,2498.022814080073,0x5B95acf46c73Fd116F0fEDADcBEDF453530e35d0
2892,59,0x9F99e087F531bD8BF74e414813Ab73744f0A43ad,40,0xda215fef8040df1a316efc08c116a2b2626f99cd156a55f9ad09d693a11bd02a,0.1,Zuzapp,0x878678326eac900000,2500000000000000000000,0x834e28217d7f87a140,2422155261812872290624,3,10,106,2498.022814080073,2420.239641301059,0x5B95acf46c73Fd116F0fEDADcBEDF453530e35d0
2893,56,0x6B5918D8EF9094679F4b4e1Bf397a66eA411B118,4,0xf47ae0dd25ee8c6d03a44d5dc522db36823e5341b5f57f713abb21886bc6208b,0.1,AceTCG,0x878678326eac900000,2500000000000000000000,0x7eb7726da107357cf4,2337508501682067438836,4,10,106,2498.022814080073,2335.659826123173,0x5B95acf46c73Fd116F0fEDADcBEDF453530e35d0
2894,43,0xe913a267DA2C57704A500D2B5CA207968dF142D5,30,0xf3ed91b6156f06400449ae73c7670948f4ae2dbe4c5a23327cabbe7e9168954b,0.062418,Longevity Genie,0x5497a8a70a34781186,1560454670349688639878,0x470c1d9ae7d1f599b0,1310591853456608565680,5,10,106,1559.220546748529,1309.555339952838,0x5B95acf46c73Fd116F0fEDADcBEDF453530e35d0
2897,40,0x4cd6B4503d02973D78CFF59C9C56f5F378688274,8,0x906ffc3130897f433c5fb1a01a30d2581eaa606ff00f6c80348ccc65af9a1a8e,0.043823,Mechanism Institute,0x3b6479288cdbfd8747,1095597762810289686343,0x31e1e7d46e14de00b3,920168672559183560883,8,10,106,1094.731282622077,919.4409347418468,0x5B95acf46c73Fd116F0fEDADcBEDF453530e35d0
2898,59,0x14abF805E218129dFdFAC33Fd16355C594f9FBAd,11,0x4223211d0af48c4612beb9b679f888d5cc190208660f37884c42bf365ac6028f,0.037259,IEF Comprehensive Evaluation Framework for Public Goods Projects,0x327f1676e9ee38bcd9,931494841324878216409,0x2c7393ea8a81d4b811,819984997259763038225,9,10,106,930.7581459309773,819.3364921433097,0x5B95acf46c73Fd116F0fEDADcBEDF453530e35d0
2899,39,0x2bf1a0410910e1bD759Dd990375b41AE40EA8b85,17,0x45d3bb70e9be26acb31353bfaf321a04f9120ef2064b7f65c229e2246608be86,0.033915,Zuzalu in Zanzibar,0x2df6ad816f7c2013b7,847878488937054868407,0x269a937a6b8c51a17c,712114655706714579324,10,10,106,847.2079235730007,711.5514624784598,0x5B95acf46c73Fd116F0fEDADcBEDF453530e35d0
2900,38,0x7b21f4b4C1D3320e9955a89729d31CcE4635B2Bd,20,0x532aa1aee78e5e7df688b32a365df4c9588b28ad7290cb89320a44656439f475,0.033391,streamETH - Shorten,0x2d40e8e85fb8af6e95,834780727027772124821,0x2601e9c38a2fa70f0c,701114131062846852876,11,10,106,834.1205203478899,700.5596378675672,0x5B95acf46c73Fd116F0fEDADcBEDF453530e35d0
1418,2,0x048669c431230A9A8298b7Ec045f1E1137827cCA,68,0x410f1e07fd0ab18b4fb2edf5d0bf5266ece24acadc8cfef4c522f5dfe9f2e23f,1.79E-4,"Blockhead: account tracker, block explorer and data browser interface for crypto/DeFi/NFTs/web3",0x3e5401502108cb05,4491216172058462981,0x27554be237860d2f,2834254975465819439,54,1,159,4.490554547677479,2.833837446644704,0x8aA06b3b8cAc2970857F4E0fD78F21dc01AAdE94
1426,1,0xA676dF35f1c50aF59bA36D190E05CD2B8e37cb04,27,0xf8a060cdd9e782fa15adec92e41a784a59157f62df66c3f3bd17082d5e73cc1b,0.0,Civol Earth,0x00,0,0x00,0,62,1,159,0.0,0.0,0x8aA06b3b8cAc2970857F4E0fD78F21dc01AAdE94
2904,27,0xdb98D21ec6Bab917e25219fDde396a6F23E7B94C,21,0x41e972e2518cae8805f6ef164775dd05fe8ca93198259c83351d1099f307c507,0.022905,Rubber Ducky: Optimizing User Engagement,0x1f0b196dc7236b6e6a,572648857395891236458,0x1a12986f64fa7d8d71,480955289285081009521,15,10,106,572.195964092729,480.5749140746454,0x5B95acf46c73Fd116F0fEDADcBEDF453530e35d0
3003,33,0xd3BCe6934f7433946a416A0344E64A835d957d73,3,0xc85fb5daf8a49de91477bba13eb6fa18e3adc363ec2716cc63aeaabc87f95d87,0.202643,PLAY TO LEARN - WTF is Partial Common Ownership,0x0b3fbd1f37e0083e,810574399729043518,0x0b3fbd1f37e0083e,810574399729043518,1,10,59,1493.627852218446,1493.627852218446,0x3E92c56Dac4a262efcAfCE7a78381622092754fD
3008,23,0x5D25F2D4d85367C1cf0E1C51Fd9CDD038E59b3Bc,1,0xec164c40d413e3c2ab473bedcf4b37826fef7ff11885f04adae5162ce163d0f3,0.1,Freddy Chambi ,0x2086ac351052600000,600000000000000000000,0x2086ac351052600000,600000000000000000000,0,10,521,599.7934831040724,599.7934831040724,0xB1C1BbE9bac34D7D39f37441Dd567f1905433cE8
3041,96,0x6C5BA7BD96dd3Bd52D787815b4bb608F8533CAbD,15,0x68f1da3e04908884ed83bb92cd7c7cfb9b5c1ae72babd1f0ca884b1f48acb810,0.049772,Web3event,0x50f1deed5e916a81f6,1493168154495156912630,0x50f1deed5e916a81f6,1493168154495156912630,4,10,605,,,
3042,94,0x8d92DC3A19bF44343B42f76AC91ED26FF69a2029,11,0xcf747084e6a05cb06436509140edc149136cdeaefb628112f3c31ab070661a61,0.046516,Thunder Chat,0x4ba6905224c7b881d1,1395507988853081801169,0x4ba6905224c7b881d1,1395507988853081801169,5,10,605,,,
3043,55,0x1f00DD750aD3A6463F174eD7d63ebE1a7a930d0c,29,0xefcdbf1d636187cb7e5e6554cd82b0edc5d8a316927987d8f0082687d59296a6,0.045195,viaPrize,0x49809bf653d0e2eb26,1355879588878889446182,0x49809bf653d0e2eb26,1355879588878889446182,6,10,605,,,
3044,182,0x5Afc7720b161788f9D833555b7EbC3274FD98Da1,8,0xcc6d33fe291d0fafb19cf8b833dc27d2f469fac52e3cc1f050ca4a0d83d66c74,0.017546,POAPin,0x1c8951bb70d294f372,526403730013420843890,0x1c8951bb70d294f372,526403730013420843890,7,10,605,,,
3045,29,0x5B675653Ff50cC11bDF92849232882174069432D,38,0x297c6048171bdc77463bde99672e7df7b379a6c5216e149adc3ea962bd7a475f,0.012328,z2o-k7e,0x140cc91192918ba7e3,369856168394169755619,0x140cc91192918ba7e3,369856168394169755619,8,10,605,,,
3046,96,0xC19A8A7bcfF4bfaC344d95EF7146Db8fa7169370,5,0x751e30ac4e9978891ca76362b4579adb2d575a07dfece1c30b689b53ac1f5c01,0.009606,Nextme,0x0f9f6f2b2a71ba655f,288189609741385360735,0x0f9f6f2b2a71ba655f,288189609741385360735,9,10,605,,,
3047,35,0xe15c2ed01b7CC30616884B702563dbCD35dfFacE,18,0x90a64cfe9de33bb3422d18365aae4a29828085204f6ac636277f6d45f126fdfb,0.008031,Nowhere Publishing (NFT books with open access content),0x0d0fcc87e889ad76ea,240946107196854073066,0x0d0fcc87e889ad76ea,240946107196854073066,10,10,605,,,
3048,45,0x15309807df7645D17742Cf69C1FF3BDe0AA76b60,3,0x3ae22dfa742ac79d9e2db57e5e165ca7cbaeab48dc1b075a4405e8eefed0137a,0.007857,DeSci Asia,0x0cc7567d77cbce8144,235724734899533283652,0x0cc7567d77cbce8144,235724734899533283652,11,10,605,,,
3049,43,0x952936e60b9a9e2e9b2950599694afe9ff8a8a4a,21,0xdcf722a36ffb837f578db38c9d7798866861f1b2a35a276db0daa184bc93be2d,0.007719,FABDAO,0x0c8e109116e7580c1b,231597770365084371995,0x0c8e109116e7580c1b,231597770365084371995,12,10,605,,,
3050,227,0x3806a85D9b8E017d2714B5a240f3e7737279a3Ba,25,0x957be7b3b8481ecbdbf166fc14aa604cb3cfda120f6ef8846bc4d60782f3098a,0.006474,MetaMail,0x0a8761700747e7b03f,194222642181530169407,0x0a8761700747e7b03f,194222642181530169407,13,10,605,,,
3051,147,0x521aacB43d89E1b8FFD64d9eF76B0a1074dEdaF8,0,0xd3bd2111f80027d538cc252a13afacad8eb0b1565a58d0655eda3b718b88e767,0.005672,Gitcoin China Ecosystem Development,0x0939dbff0c66369e43,170189902972167036483,0x0939dbff0c66369e43,170189902972167036483,14,10,605,,,
3052,41,0xDD455f8Fa7809146E7Efe10eaA544dCb0Ec88E2e,30,0xf887e76e0b125cc6a2d66a9e8055c8848be018b2e63dab4809bd4ffda8a6ba85,0.005168,Tradao,0x0867e2dc57331f479d,155059740387397552029,0x0867e2dc57331f479d,155059740387397552029,15,10,605,,,
3053,52,0x0216De042ECFa25AfE23812A93c830bf47D3cB53,42,0x72a5804d9f376c823efe345ff95208502fe7384ff3cedf4014d0aa9f3efb7754,0.004612,Firefly,0x0780631de95c758678,138378479463631783544,0x0780631de95c758678,138378479463631783544,16,10,605,,,
3054,40,0xAdFB64b185D25859BeE3360690c9FECD3341E2B8,40,0xe83b397e6d09128a134478bcc42a3055457ab14bfbb79849ef3be6151c9bdc68,0.004575,Data2.cash,0x0770ba75e6f156d0df,137250143028634898655,0x0770ba75e6f156d0df,137250143028634898655,17,10,605,,,
3055,39,0x7A40E75Ed79c9270Af883ada1901E41B4DB39e0a,39,0xc8b34c79f941ae62d0fa3d07fcc5e7df875c093e79c6b5c4bfaca58e63d8c3fc,0.003379,Web3Buidler.Tech,0x057f282f4ec82fd42b,101396345825845564459,0x057f282f4ec82fd42b,101396345825845564459,18,10,605,,,
3035,3,0x007029eA234833eC09f2e9d936AA097A6577d066,2,0x569af17dc0a19040f132409159a003a83d06d5807ae445563b855d052900c96f,1.0,RAID-GPNS,0x09184e72a000,10000000000000,0x09184e72a000,10000000000000,0,10,570,0.01823672993803267,0.01823672993803267,0xBFd24161e5C621E58bb50DfE5B557C812B5FC3dC
3036,1,0x62101902aA08D00B1D3d2e66CD77e2A4F4D18c51,3,0x8a5451abf7446dfe0e5a496fbdf24723ef584fbf4dedb5a49eacababbaa71bbe,0.0,GreenPill Network Citizens,0x00,0,0x00,0,1,10,570,0.0,0.0,0xBFd24161e5C621E58bb50DfE5B557C812B5FC3dC
3077,63,0x358E25cd4d7631eB874D25F4e1Ae4a14B0abb56E,6,0x33bb1d1d9602c2f6804077ec9e894a90aef779c95afa37d9c7eef4c7a0e62016,0.1,mxweb3 crypto hub,0x878678326eac900000,2500000000000000000000,0x878678326eac900000,2500000000000000000000,0,10,115,2494.739912706949,2494.739912706949,0xf591E42dfDfE8E62C2085CCaAdFE05F84D89D0c6
3078,63,0x9390fA8656A161442928b442300358D82bEC28b0,7,0xc401c980df990c4153febcf89b1b78428be1e1f5020d1c72d21b9c818f5ab2a5,0.1,DeFinomics Labs,0x878678326eac900000,2500000000000000000000,0x878678326eac900000,2500000000000000000000,1,10,115,2494.739912706949,2494.739912706949,0xf591E42dfDfE8E62C2085CCaAdFE05F84D89D0c6
3097,79,0xe6339AD5F7e42E1Ad347e95F19689f1f8Cb56A68,5,0xaccd3542e9bec7a841dbebdb4a327d4140c0bc289f4488f25086d8ce1c6433ba,0.04,ENSRedirect,0x3635c9adc5dea00000,1000000000000000000000,0x3635c9adc5dea00000,1000000000000000000000,1,10,112,999.8326422805435,999.8326422805435,0x9331FDe4Db7b9d9d1498C09d30149929f24cF9D5
3101,45,0x4b7866e717f27Fa1C38313D25F647aE0598571BD,22,0xe515163adc923207f8416c95099f24c5f31364015d5ffef7626e848c52120368,0.04,GamePayy,0x3635c9adc5dea00000,1000000000000000000000,0x3635c9adc5dea00000,1000000000000000000000,5,10,112,999.8326422805435,999.8326422805435,0x9331FDe4Db7b9d9d1498C09d30149929f24cF9D5
3121,39,0x5707A0f0214B436c90D746636e413b8682D5D0B8,11,0x4ae973a752d060306d744cf7b3fa1d003416a9ce879aeed8d1c517484d2e06d9,0.017126,Soulcial,0x1735d5b6c20b8b346b,428154321293902820459,0x17169bb49aa7f4e904,425904207961880062212,25,10,112,428.0826663631156,425.8329296049286,0x9331FDe4Db7b9d9d1498C09d30149929f24cF9D5
3151,2889,0x73dce9348a03975415c6fa5296e71c1abae61407,76,0xf10d9fafd2491e190fda57aacd786aa6ccd2d8145476e41999a8afdd26aeadbc,0.038622,zkBob,0x02741d7c87236b200000,11586680000000001310720,0x02741d7c87236b200000,11586680000000001310720,12,10,99,11577.39659334171,11577.39659334171,0x8de918F0163b2021839A8D84954dD7E8e151326D
3152,2799,0xd587404cd28bf4ee059ac84a6b7c0219d05ea6cf,156,0x10777174de8790acb94957d4a321e33b474b9b56f2fb54a4b82df089dc24bc6a,0.036688,Nomis,0x0254aa49afe7a0400000,11006530000000001245184,0x0254aa49afe7a0400000,11006530000000001245184,13,10,99,10997.711417465,10997.711417465,0x8de918F0163b2021839A8D84954dD7E8e151326D
3177,665,0xe223af979bff3397ce02b6741b5d43566b2f3f38,71,0x79b6739449b0864850b42cfeca44aa8dbaa13d3f83d83e725523554c74e05050,0.002311,Epoch Protocol,0x2597f7e1c915e40000,693480000000000000000,0x2597f7e1c915e40000,693480000000000000000,38,10,99,692.9243743290234,692.9243743290234,0x8de918F0163b2021839A8D84954dD7E8e151326D
3204,491,0x74880170db139d955fff03243dc259f0df07e1fe,58,0x966f6139f0bdc1c38bd00575e6982e570841ad7caeac6db728bdb442b19045f9,5.76E-4,Libree,0x09621b35ee0c5d0000,173090000000000000000,0x09621b35ee0c5d0000,173090000000000000000,65,10,99,172.9513179220895,172.9513179220895,0x8de918F0163b2021839A8D84954dD7E8e151326D
3231,218,0x4fb544dedd9583b156a60e8afe9afb45dcc3be56,128,0x6f4d991c607e2802e305ef9797dd63f6bf7466d0a512568fb0d696394020123e,1.87E-4,OpenCann,0x030ddfe37f75820000,56340000000000000000,0x030ddfe37f75820000,56340000000000000000,92,10,99,56.29485962060503,56.29485962060503,0x8de918F0163b2021839A8D84954dD7E8e151326D
3232,221,0x56edf679b0c80d528e17c5ffe514dc9a1b254b9c,115,0xc5faa5745bf23d94fde96bdda0abe63ba787f7056a2bfc42db3b8d494be5c491,1.86E-4,Hildr,0x03082f46ab8f990000,55930000000000000000,0x03082f46ab8f990000,55930000000000000000,93,10,99,55.88518811821866,55.88518811821866,0x8de918F0163b2021839A8D84954dD7E8e151326D
3262,245,0xfbca78474a09e2bf3543f4fc1037152ea2c6c32d,64,0x19a1df489175da1b617db3e7b14054b3c51c5358bd9c5c31f01d0169648e0c87,0.095507,Atlantis: Home to Changemakers,0x050e5db8131476000000,23876840000000001835008,0x050e5db8131476000000,23876840000000001835008,0,10,98,23849.80675175568,23849.80675175568,0xb6Be0eCAfDb66DD848B0480db40056Ff94A9465d
3285,135,0x9c12f7b42cc232a7c0f0a94f99bdab4af58c54c5,121,0xa2b727e6a913bf10d29862ab7a1b4a28daea0ce06262ef453fdc0276372c3412,0.012228,Impact Verification Infrastructure Bundle,0xa5bb08bb502c780000,3057190000000000065536,0xa5bb08bb502c780000,3057190000000000065536,23,10,98,3053.728663566869,3053.728663566869,0xb6Be0eCAfDb66DD848B0480db40056Ff94A9465d
3286,218,0x65ad2bf7e09af2597c140df6386a3003d0f5f8ee,1,0x5744a405a0e3fd6f9d3f7d1e08d641b2e0c59327d8f93bfd935dff3a7a0fd40b,0.012018,Cosmos for Humanity | C4H,0xa2e2ba515d37f80000,3004710000000000065536,0xa2e2ba515d37f80000,3004710000000000065536,24,10,98,3001.308081181086,3001.308081181086,0xb6Be0eCAfDb66DD848B0480db40056Ff94A9465d
3312,98,0xfd9d5f198207c684edfffd2675f20f581771387f,88,0x35d8c814bf76a71b793ba9cc79fc5e0fabc83dd4346701ca59445ebf5ad505a5,0.00447,carbonlinked,0x3c95d0ceb3908e0000,1117599999999999868928,0x3c95d0ceb3908e0000,1117599999999999868928,50,10,98,1116.334658428927,1116.334658428927,0xb6Be0eCAfDb66DD848B0480db40056Ff94A9465d
3337,55,0x8cf3c63be0bc3d1478496b6449316babd225f78a,15,0x35bc1edfaf32bc3af66a262bfeb7553a4219eb1b962ae01ea1bd4a0b78f0932a,0.001066,AI For Trees,0x0e745f9347de280000,266640000000000000000,0x0e745f9347de280000,266640000000000000000,75,10,98,266.3381114204449,266.3381114204449,0xb6Be0eCAfDb66DD848B0480db40056Ff94A9465d
3338,77,0x2bc06b249f9a677dccc65ed12f830698f2067c4f,34,0x4fd7dc779528005f613872223969a74e15b6ca8131b77b0b45d3373e142ea914,0.001052,Simbiotica | The source for impact insights on-chain.,0x0e445b2f9cd34e0000,263180000000000000000,0x0e445b2f9cd34e0000,263180000000000000000,76,10,98,262.8820288165042,262.8820288165042,0xb6Be0eCAfDb66DD848B0480db40056Ff94A9465d
3363,20,0xdd8E4805ed86047191f44b8D345762633be1524f,6,0x932c2b0ad5ae6df6975570ff1460929b2eb71bf6bfbc5f26e2d5ddb376cc4466,0.023217,Emmanuel Awosika,0x064b0f93e676c52c27,116089168737796959271,0x064b0f93e676c52c27,116089168737796959271,12,10,586,116.0929511616834,116.0929511616834,0xc9A01d3d2505D9d2418DD2da64d06cf53fD403a0
3364,25,0x7296191a226496f6aFcF3490D2Ec8E6Cf8646c69,17,0x0017370bdfd13411f68f8f7bdac26edec1fadfa12cdc68ad17e3b83f3a11df48,0.019025,wosek's contributions,0x05282279eee3250223,95125728346193068579,0x05282279eee3250223,95125728346193068579,13,10,586,95.12882773807456,95.12882773807456,0xc9A01d3d2505D9d2418DD2da64d06cf53fD403a0
3390,10,0xD845Dc20899FC956657eeFaCf07BB9F8985678ca,17,0xc69bf47c22d910faf27c45665e840386abf0262581f6919c115cb3208c3f1baa,0.003566,love4u academy,0x22161a03cbf307,9594450196820743,0x22161a03cbf307,9594450196820743,20,10,593,21.27867836718843,21.27867836718843,0x36F548e082B09b0CEC5B3f5A7b78953C75de5e74
3418,925,0xf071e75c56ed5b162b5cb5e9d30d752bcd663f2d,145,0x30178a91027c4ae97a5b5630d1a626245f42dcf1ce7ad503e0070db93f03514b,0.019366,JobStash,0x010675dd626bf4c00000,4841540000000000393216,0x010675dd626bf4c00000,4841540000000000393216,7,10,100,4837.660891862693,4837.660891862693,0x2871742B184633f8DC8546c6301cbC209945033e
3445,94,0x8648abbac7d42f3a2bfbc19d3e7f90122552e485,263,0x6f0e2cefd498ee12dce51b414ffd400e5742f87411be0149629c4ad31504d60a,0.006248,Bankless Publishing,0x54afbdc829a37c0000,1562190000000000065536,0x54afbdc829a37c0000,1562190000000000065536,34,10,100,1560.938351982836,1560.938351982836,0x2871742B184633f8DC8546c6301cbC209945033e
3472,106,0x3945d766185e2264900c84fac10958b3619c2bd4,255,0xa1baa6cadb5a6e29852db497a9c32f18a2dc9d17af911e3f5482c372869c2364,0.004033,RadicalxChange Foundation,0x36aaea950e4eec0000,1008440000000000000000,0x36aaea950e4eec0000,1008440000000000000000,61,10,100,1007.63202406466,1007.63202406466,0x2871742B184633f8DC8546c6301cbC209945033e
3473,147,0xd14033fe2da1dbfbe9a500d063bef86368db44b2,59,0xf3edfeb33fd218d2f11058be7269760d1d1a09a951bc542b7a593e2bc787ada1,0.003988,LearnWeb3,0x360f9fb757d24c0000,997249999999999934464,0x360f9fb757d24c0000,997249999999999934464,62,10,100,996.4509896458708,996.4509896458708,0x2871742B184633f8DC8546c6301cbC209945033e
3499,87,0x228c7e64f107d4c468e0f744fdd73dec2bf6df51,0,0x754006b0d2b97cf65701ff53264422e9d3adcda14aafcac04c60edfbd3252596,0.002597,Rifai Sicilia,0x2335116d0371320000,649460000000000000000,0x2335116d0371320000,649460000000000000000,88,10,100,648.9396437557356,648.9396437557356,0x2871742B184633f8DC8546c6301cbC209945033e
3526,73,0x81168de68da1bc104def40b28f176573c229f80a,173,0x44e17a5350a326b97a80fbabfd74b306428337ada1e5896a4f3411f974a50829,0.001736,ReFi Costa Rica: Regenerating our Optimism,0x178760516916cb0000,434030000000000000000,0x178760516916cb0000,434030000000000000000,115,10,100,433.6822492213561,433.6822492213561,0x2871742B184633f8DC8546c6301cbC209945033e
3527,63,0x67b9fb670eecbe9079b08801f526e76596ebc710,175,0x2b6168e96f201e2fa28c49377fec060608b24440d61f4060dd23a5661f409410,0.001705,WAGMI LATAM,0x171c19d75da5060000,426300000000000000000,0x171c19d75da5060000,426300000000000000000,116,10,100,425.9584426031935,425.9584426031935,0x2871742B184633f8DC8546c6301cbC209945033e
3553,66,0xb42e3986878051d7a340e55f932c59d2a191f10c,242,0x5f424d4d0534023e926118c668eb36eabbc1db36150511e623ac678ffc931c24,0.001092,Kyiv Tech,0x0ecd9b86368feb0000,273070000000000000000,0x0ecd9b86368feb0000,273070000000000000000,142,10,100,272.8512125771852,272.8512125771852,0x2871742B184633f8DC8546c6301cbC209945033e
3580,80,0xec65a81be263db9ad213fefbed0a96eca6df4f89,197,0xa5f1ff7e24ebb5cf402a2097e44ea371a30a9c5ddf1e559f76980cfa2060bc75,7.9E-4,ETHMiami ,0x0ab5478870f2e90000,197530000000000000000,0x0ab5478870f2e90000,197530000000000000000,169,10,100,197.3717362594624,197.3717362594624,0x2871742B184633f8DC8546c6301cbC209945033e
3607,38,0xc695aa81c741c47b3e1f1d0552b85bcf066f2dd8,161,0x58e66501c588833533a2b085cc0426394f5af032a4441146c87360832a6d63e4,4.68E-4,BanklessMagyar,0x0658419be53fb80000,117040000000000000000,0x0658419be53fb80000,117040000000000000000,196,10,100,116.9462259495139,116.9462259495139,0x2871742B184633f8DC8546c6301cbC209945033e
3608,40,0x796119c2751c371f984b9225e896bbe1fdaffa6e,206,0xa1d30c891bd1bba9b70d10c69a92c04388b5c1aed2273b2f13f072d56bb6f110,4.55E-4,Academy Ventures,0x062b91def4aef60000,113820000000000000000,0x062b91def4aef60000,113820000000000000000,197,10,100,113.7288058576014,113.7288058576014,0x2871742B184633f8DC8546c6301cbC209945033e
3650,4578,0xe1887fF140BfA9D3b45D0B2077b7471124acD242,16,0x82c03736f3abd9c21b31598ad17cb028b80876716727a55248b2c4e702f2fb1b,0.1,Bankless Academy,0x6c6b935b8bbd400000,2000000000000000000000,0x6c6b935b8bbd400000,2000000000000000000000,0,10,24,2000.881806150305,2000.881806150305,0x984e29dCB4286c2D9cbAA2c238AfDd8A191Eefbc
3651,5091,0xEb0cF83c80E4b4CD82196DAc94E2c579672B6b1c,25,0x1ef537a99ddf6b11379768c49717ffe833ce78a1af4784f5ca25e9978a9c2ba1,0.1,Biteye,0x6c6b935b8bbd400000,2000000000000000000000,0x6c6b935b8bbd400000,2000000000000000000000,1,10,24,2000.881806150305,2000.881806150305,0x984e29dCB4286c2D9cbAA2c238AfDd8A191Eefbc
3661,1379,0xb62E762Af637b49Eb4870BCe8fE21bffF189e495,41,0x43a09a9e0a2c4c39ca4245a3c11fbd1d7def71275c93591a5e1728b4bf8e724b,0.024569,ZER8's Gitcoin Citizen Round Application,0x1aa37d4ae3751882b5,491396000457501999797,0x18dd18245f131d969f,458653381441613567647,11,10,24,491.6126584652213,458.8556031279202,0x984e29dCB4286c2D9cbAA2c238AfDd8A191Eefbc
